player_season_id,rank,similar_player_season_id,similarity
bundesliga_sportclubfreiburg_vincenzogrifo__2526,7,bundesliga_eintrachtfrankfurt_fareschaibi__2526,0.9821
bundesliga_sportclubfreiburg_vincenzogrifo__2526,8,bundesliga_sportclubfreiburg_vincenzogrifo__2425,0.9789
bundesliga_sportclubfreiburg_vincenzogrifo__2526,9,laliga_cadiz_robertnavarro__2324,0.9780
bundesliga_sportclubfreiburg_vincenzogrifo__2526,10,superlig_caykurrizespor_rachidghezzal__2425,0.9779
bundesliga_sportclubfreiburg_yuitosuzuki__2526,1,bundesliga_rbleipzig_daniolmo__2324,0.9820
bundesliga_sportclubfreiburg_yuitosuzuki__2526,2,seriea_bologna_joshuazirkzee__2324,0.9811
bundesliga_sportclubfreiburg_yuitosuzuki__2526,3,laliga_celtadevigo_iagoaspas__2425,0.9794
bundesliga_sportclubfreiburg_yuitosuzuki__2526,4,bundesliga_borussiamonchengladbach_alassaneplea__2324,0.9779
bundesliga_sportclubfreiburg_yuitosuzuki__2526,5,superlig_besiktas_ernestmuci__2324,0.9772
bundesliga_sportclubfreiburg_yuitosuzuki__2526,6,premierleague_manchesterunited_matheuscunha__2526,0.9768
bundesliga_sportclubfreiburg_yuitosuzuki__2526,7,seriea_como_nicopaz__2425,0.9753
bundesliga_sportclubfreiburg_yuitosuzuki__2526,8,bundesliga_sportclubfreiburg_erendinkci__2425,0.9738
bundesliga_sportclubfreiburg_yuitosuzuki__2526,9,bundesliga_bayer04leverkusen_maliktillman__2526,0.9738
bundesliga_sportclubfreiburg_yuitosuzuki__2526,10,laliga_athleticclub_oihansancet__2324,0.9735
bundesliga_svwerderbremen_amospieper__2425,1,ligue1_parisfc_otavio__2526,0.9814
bundesliga_svwerderbremen_amospieper__2425,2,seriea_torino_matteolovato__2324,0.9808
bundesliga_svwerderbremen_amospieper__2425,3,bundesliga_hamburgersv_warmedomari__2526,0.9801
bundesliga_svwerderbremen_amospieper__2425,4,seriea_torino_saulcoco__2526,0.9801
bundesliga_svwerderbremen_amospieper__2425,5,seriea_monza_armandoizzo__2324,0.9795
bundesliga_svwerderbremen_amospieper__2425,6,seriea_monza_armandoizzo__2425,0.9786
bundesliga_svwerderbremen_amospieper__2425,7,bundesliga_hamburgersv_jordantorunarigha__2526,0.9783
bundesliga_svwerderbremen_amospieper__2425,8,laliga_mallorca_martinvaljent__2425,0.9775
bundesliga_svwerderbremen_amospieper__2425,9,ligue1_toulouse_logancosta__2324,0.9775
bundesliga_svwerderbremen_amospieper__2425,10,superlig_kocaelispor_smolcic__2526,0.9773
bundesliga_svwerderbremen_amospieper__2526,1,superlig_basaksehir_leoduarte__2526,0.9844
bundesliga_svwerderbremen_amospieper__2526,2,premierleague_crystalpalace_marcguehi__2324,0.9830
bundesliga_svwerderbremen_amospieper__2526,3,laliga_mallorca_martinvaljent__2425,0.9822
bundesliga_svwerderbremen_amospieper__2526,4,premierleague_fulham_calvinbassey__2526,0.9820
bundesliga_svwerderbremen_amospieper__2526,5,ligue1_strasbourg_ismaeldoukoure__2526,0.9810
bundesliga_svwerderbremen_amospieper__2526,6,premierleague_manchesterunited_raphaelvarane__2324,0.9809
bundesliga_svwerderbremen_amospieper__2526,7,bundesliga_borussiadortmund_niklassule__2324,0.9808
bundesliga_svwerderbremen_amospieper__2526,8,seriea_roma_evanndicka__2324,0.9807
bundesliga_svwerderbremen_amospieper__2526,9,seriea_bologna_martinvitik__2526,0.9807
bundesliga_svwerderbremen_amospieper__2526,10,premierleague_nottinghamforest_murillo__2425,0.9806
bundesliga_svwerderbremen_anthonyjung__2425,1,superlig_eyupspor_robinyalcin__2526,0.9861
bundesliga_svwerderbremen_anthonyjung__2425,2,premierleague_wolverhamptonwanderers_totigomes__2526,0.9834
bundesliga_svwerderbremen_anthonyjung__2425,3,bundesliga_hamburgersv_warmedomari__2526,0.9832
bundesliga_svwerderbremen_anthonyjung__2425,4,superlig_eyupspor_robinyalcin__2425,0.9815
bundesliga_svwerderbremen_anthonyjung__2425,5,bundesliga_werderbremen_milosveljkovic__2324,0.9797
bundesliga_svwerderbremen_anthonyjung__2425,6,seriea_milan_konidewinter__2526,0.9791
bundesliga_svwerderbremen_anthonyjung__2425,7,bundesliga_freiburg_matthiasginter__2324,0.9784
bundesliga_svwerderbremen_anthonyjung__2425,8,bundesliga_tsg1899hoffenheim_stanleynsoki__2425,0.9775
bundesliga_svwerderbremen_anthonyjung__2425,9,ligue1_parisfc_otavio__2526,0.9760
bundesliga_svwerderbremen_anthonyjung__2425,10,superlig_gaziantep_nazimsangare__2526,0.9750
bundesliga_svwerderbremen_cameronpuertas__2526,1,premierleague_burnley_joshbrownhill__2324,0.9823
bundesliga_svwerderbremen_cameronpuertas__2526,2,ligue1_lehavre_rassoulndiaye__2425,0.9772
bundesliga_svwerderbremen_cameronpuertas__2526,3,premierleague_chelsea_enzofernandez__2425,0.9758
bundesliga_svwerderbremen_cameronpuertas__2526,4,superlig_adanademirspor_nabilalioui__2425,0.9748
bundesliga_svwerderbremen_cameronpuertas__2526,5,premierleague_afcbournemouth_alexscott__2324,0.9747
bundesliga_svwerderbremen_cameronpuertas__2526,6,ligue1_lens_adrienthomasson__2425,0.9729
bundesliga_svwerderbremen_cameronpuertas__2526,7,superlig_caykurrizespor_laci__2526,0.9715
bundesliga_svwerderbremen_cameronpuertas__2526,8,ligue1_stetienne_louismouton__2425,0.9698
bundesliga_svwerderbremen_cameronpuertas__2526,9,ligue1_nice_sofianediop__2425,0.9698
bundesliga_svwerderbremen_cameronpuertas__2526,10,premierleague_liverpool_dominikszoboszlai__2324,0.9696
bundesliga_svwerderbremen_derrickkohn__2425,1,seriea_atalanta_davidezappacosta__2324,0.9917
bundesliga_svwerderbremen_derrickkohn__2425,2,ligue1_lorient_theolebris__2324,0.9876
bundesliga_svwerderbremen_derrickkohn__2425,3,premierleague_fulham_antoneerobinson__2526,0.9871
bundesliga_svwerderbremen_derrickkohn__2425,4,seriea_atalanta_davidezappacosta__2425,0.9863
bundesliga_svwerderbremen_derrickkohn__2425,5,seriea_atalanta_hanshateboer__2324,0.9863
bundesliga_svwerderbremen_derrickkohn__2425,6,premierleague_crystalpalace_tyrickmitchell__2324,0.9860
bundesliga_svwerderbremen_derrickkohn__2425,7,ligue1_lens_saudabdulhamid__2526,0.9855
bundesliga_svwerderbremen_derrickkohn__2425,8,laliga_granada_ricardsanchez__2324,0.9852
bundesliga_svwerderbremen_derrickkohn__2425,9,laliga_mallorca_jaumecosta__2324,0.9851
bundesliga_svwerderbremen_derrickkohn__2425,10,seriea_atalanta_davidezappacosta__2526,0.9850
bundesliga_svwerderbremen_felixagu__2425,1,superlig_sivasspor_muratpaluli__2324,0.9856
bundesliga_svwerderbremen_felixagu__2425,2,seriea_napoli_mathiasolivera__2324,0.9852
bundesliga_svwerderbremen_felixagu__2425,3,superlig_kasimpasa_claudiowinck__2324,0.9852
bundesliga_svwerderbremen_felixagu__2425,4,seriea_monza_pedropereira__2425,0.9851
bundesliga_svwerderbremen_felixagu__2425,5,laliga_levante_manuelsanchez__2526,0.9850
bundesliga_svwerderbremen_felixagu__2425,6,seriea_fiorentina_robingosens__2425,0.9848
bundesliga_svwerderbremen_felixagu__2425,7,laliga_almeria_marcpubill__2324,0.9843
bundesliga_svwerderbremen_felixagu__2425,8,superlig_sivasspor_muratpaluli__2425,0.9842
bundesliga_svwerderbremen_felixagu__2425,9,laliga_villarreal_sergicardona__2425,0.9842
bundesliga_svwerderbremen_felixagu__2425,10,ligue1_lens_deivermachado__2324,0.9837
bundesliga_svwerderbremen_jensstage__2425,1,bundesliga_svwerderbremen_jensstage__2526,0.9844
bundesliga_svwerderbremen_jensstage__2425,2,laliga_espanyol_robertofernandez__2425,0.9804
bundesliga_svwerderbremen_jensstage__2425,3,bundesliga_1fcheidenheim1846_janschoppner__2425,0.9732
bundesliga_svwerderbremen_jensstage__2425,4,laliga_girona_yangelherrera__2324,0.9725
bundesliga_svwerderbremen_jensstage__2425,5,premierleague_manchesterunited_scottmctominay__2324,0.9717
bundesliga_svwerderbremen_jensstage__2425,6,superlig_konyaspor_danijelaleksic__2425,0.9712
bundesliga_svwerderbremen_jensstage__2425,7,laliga_getafe_mauroarambarri__2526,0.9712
bundesliga_svwerderbremen_jensstage__2425,8,bundesliga_rbleipzig_christophbaumgartner__2526,0.9692
bundesliga_svwerderbremen_jensstage__2425,9,bundesliga_1fcheidenheim1846_janschoppner__2526,0.9689
bundesliga_svwerderbremen_jensstage__2425,10,premierleague_brightonandhovealbion_jackhinshelwood__2526,0.9686
bundesliga_svwerderbremen_jensstage__2526,1,bundesliga_svwerderbremen_jensstage__2425,0.9844
bundesliga_svwerderbremen_jensstage__2526,2,laliga_athleticclub_gorkaguruzeta__2324,0.9798
bundesliga_svwerderbremen_jensstage__2526,3,superlig_kasimpasa_papegueye__2526,0.9768
bundesliga_svwerderbremen_jensstage__2526,4,bundesliga_sportclubfreiburg_lucasholer__2425,0.9761
bundesliga_svwerderbremen_jensstage__2526,5,bundesliga_1fcheidenheim1846_janschoppner__2425,0.9758
bundesliga_svwerderbremen_jensstage__2526,6,laliga_espanyol_robertofernandez__2425,0.9750
bundesliga_svwerderbremen_jensstage__2526,7,bundesliga_1fsvmainz05_philliptietz__2526,0.9721
bundesliga_svwerderbremen_jensstage__2526,8,premierleague_nottinghamforest_chriswood__2425,0.9717
bundesliga_svwerderbremen_jensstage__2526,9,seriea_fiorentina_lucasbeltran__2425,0.9715
bundesliga_svwerderbremen_jensstage__2526,10,bundesliga_rbleipzig_christophbaumgartner__2526,0.9714
bundesliga_svwerderbremen_justinnjinmah__2526,1,ligue1_rennes_mousatamari__2425,0.9661
bundesliga_svwerderbremen_justinnjinmah__2526,2,bundesliga_eintrachtfrankfurt_ansgarknauff__2526,0.9612
bundesliga_svwerderbremen_justinnjinmah__2526,3,bundesliga_svwerderbremen_marcogrull__2425,0.9611
bundesliga_svwerderbremen_justinnjinmah__2526,4,superlig_alanyaspor_carloseduardo__2324,0.9576
bundesliga_svwerderbremen_justinnjinmah__2526,5,ligue1_reims_keitonakamura__2324,0.9574
bundesliga_svwerderbremen_justinnjinmah__2526,6,laliga_rayovallecano_alvarogarcia__2425,0.9567
bundesliga_svwerderbremen_justinnjinmah__2526,7,premierleague_manchestercity_antoinesemenyo__2526,0.9546
bundesliga_svwerderbremen_justinnjinmah__2526,8,ligue1_lille_matiasfernandezpardo__2526,0.9542
bundesliga_svwerderbremen_justinnjinmah__2526,9,seriea_bologna_riccardoorsolini__2526,0.9539
bundesliga_svwerderbremen_justinnjinmah__2526,10,ligue1_lyon_ernestnuamah__2324,0.9539
bundesliga_svwerderbremen_karimcoulibaly__2526,1,ligue1_clermontfoot_andypelmard__2324,0.9851
bundesliga_svwerderbremen_karimcoulibaly__2526,2,laliga_getafe_djene__2526,0.9846
bundesliga_svwerderbremen_karimcoulibaly__2526,3,seriea_fiorentina_pietrocomuzzo__2425,0.9839
bundesliga_svwerderbremen_karimcoulibaly__2526,4,laliga_mallorca_martinvaljent__2526,0.9831
bundesliga_svwerderbremen_karimcoulibaly__2526,5,seriea_fiorentina_lucaranieri__2324,0.9821
bundesliga_svwerderbremen_karimcoulibaly__2526,6,laliga_celtavigo_carlosdominguez__2324,0.9820
bundesliga_svwerderbremen_karimcoulibaly__2526,7,laliga_villarreal_paunavarro__2526,0.9812
bundesliga_svwerderbremen_karimcoulibaly__2526,8,laliga_girona_daleyblind__2526,0.9812
bundesliga_svwerderbremen_karimcoulibaly__2526,9,seriea_torino_adammasina__2425,0.9806
bundesliga_svwerderbremen_karimcoulibaly__2526,10,premierleague_fulham_calvinbassey__2425,0.9804
bundesliga_svwerderbremen_marcofriedl__2425,1,seriea_fiorentina_pablomari__2425,0.9907
bundesliga_svwerderbremen_marcofriedl__2425,2,bundesliga_werderbremen_marcofriedl__2324,0.9886
bundesliga_svwerderbremen_marcofriedl__2425,3,laliga_laspalmas_saulcoco__2324,0.9869
bundesliga_svwerderbremen_marcofriedl__2425,4,seriea_monza_pablomari__2324,0.9828
bundesliga_svwerderbremen_marcofriedl__2425,5,premierleague_ipswichtown_lukewoolfenden__2425,0.9819
bundesliga_svwerderbremen_marcofriedl__2425,6,ligue1_strasbourg_mamadousarr__2526,0.9819
bundesliga_svwerderbremen_marcofriedl__2425,7,bundesliga_hoffenheim_johnbrooks__2324,0.9815
bundesliga_svwerderbremen_marcofriedl__2425,8,premierleague_wolverhamptonwanderers_santiagobueno__2425,0.9813
bundesliga_svwerderbremen_marcofriedl__2425,9,ligue1_nantes_tyleltati__2526,0.9800
bundesliga_svwerderbremen_marcofriedl__2425,10,laliga_celtadevigo_carlstarfelt__2425,0.9795
bundesliga_svwerderbremen_marcofriedl__2526,1,bundesliga_tsg1899hoffenheim_kevinakpoguma__2425,0.9852
bundesliga_svwerderbremen_marcofriedl__2526,2,bundesliga_tsg1899hoffenheim_albianhajdari__2526,0.9831
bundesliga_svwerderbremen_marcofriedl__2526,3,laliga_getafe_djene__2526,0.9802
bundesliga_svwerderbremen_marcofriedl__2526,4,seriea_fiorentina_lucaranieri__2324,0.9774
bundesliga_svwerderbremen_marcofriedl__2526,5,seriea_napoli_alessandrobuongiorno__2526,0.9769
bundesliga_svwerderbremen_marcofriedl__2526,6,premierleague_arsenal_williamsaliba__2526,0.9767
bundesliga_svwerderbremen_marcofriedl__2526,7,premierleague_afcbournemouth_marcossenesi__2324,0.9752
bundesliga_svwerderbremen_marcofriedl__2526,8,bundesliga_svwerderbremen_karimcoulibaly__2526,0.9750
bundesliga_svwerderbremen_marcofriedl__2526,9,bundesliga_rbleipzig_lukasklostermann__2425,0.9738
bundesliga_svwerderbremen_marcofriedl__2526,10,laliga_leganes_renatotapia__2425,0.9734
bundesliga_svwerderbremen_marcogrull__2425,1,bundesliga_borussiadortmund_maximilianbeier__2425,0.9695
bundesliga_svwerderbremen_marcogrull__2425,2,premierleague_leedsunited_noahokafor__2526,0.9681
bundesliga_svwerderbremen_marcogrull__2425,3,bundesliga_bayer04leverkusen_nathantella__2425,0.9625
bundesliga_svwerderbremen_marcogrull__2425,4,superlig_alanyaspor_carloseduardo__2324,0.9620
bundesliga_svwerderbremen_marcogrull__2425,5,bundesliga_svwerderbremen_justinnjinmah__2526,0.9611
bundesliga_svwerderbremen_marcogrull__2425,6,bundesliga_bochum_takumaasano__2324,0.9586
bundesliga_svwerderbremen_marcogrull__2425,7,bundesliga_hoffenheim_ihlasbebou__2324,0.9561
bundesliga_svwerderbremen_marcogrull__2425,8,bundesliga_borussiadortmund_karimadeyemi__2526,0.9561
bundesliga_svwerderbremen_marcogrull__2425,9,premierleague_bournemouth_justinkluivert__2425,0.9560
bundesliga_svwerderbremen_marcogrull__2425,10,bundesliga_unionberlin_brendenaaronson__2324,0.9556
bundesliga_svwerderbremen_marcogrull__2526,1,laliga_osasuna_aimaroroz__2425,0.9842
bundesliga_svwerderbremen_marcogrull__2526,2,premierleague_everton_ilimanndiaye__2526,0.9829
bundesliga_svwerderbremen_marcogrull__2526,3,superlig_samsunspor_carloholse__2324,0.9821
bundesliga_svwerderbremen_marcogrull__2526,4,bundesliga_hoffenheim_ihlasbebou__2324,0.9812
bundesliga_svwerderbremen_marcogrull__2526,5,laliga_realoviedo_ilyaschaira__2526,0.9802
bundesliga_svwerderbremen_marcogrull__2526,6,premierleague_westhamunited_mohammedkudus__2324,0.9794
bundesliga_svwerderbremen_marcogrull__2526,7,premierleague_everton_ilimanndiaye__2425,0.9794
bundesliga_svwerderbremen_marcogrull__2526,8,seriea_napoli_cyrilngonge__2324,0.9788
bundesliga_svwerderbremen_marcogrull__2526,9,laliga_valenciacf_diegolopez__2526,0.9785
bundesliga_svwerderbremen_marcogrull__2526,10,laliga_getafe_adrianliso__2526,0.9785
bundesliga_svwerderbremen_marvinducksch__2425,1,bundesliga_werderbremen_marvinducksch__2324,0.9755
bundesliga_svwerderbremen_marvinducksch__2425,2,superlig_fenerbahce_sebastianszymanski__2324,0.9539
bundesliga_svwerderbremen_marvinducksch__2425,3,ligue1_lehavre_nabilalioui__2324,0.9517
bundesliga_svwerderbremen_marvinducksch__2425,4,seriea_lecce_orirjohannhelgason__2425,0.9500
bundesliga_svwerderbremen_marvinducksch__2425,5,premierleague_manchestercity_julianalvarez__2324,0.9491
bundesliga_svwerderbremen_marvinducksch__2425,6,ligue1_lorient_pablopagis__2526,0.9482
bundesliga_svwerderbremen_marvinducksch__2425,7,superlig_galatasaray_driesmertens__2425,0.9479
bundesliga_svwerderbremen_marvinducksch__2425,8,ligue1_lens_angelofulgini__2324,0.9474
bundesliga_svwerderbremen_marvinducksch__2425,9,bundesliga_fcstpauli_danelsinani__2425,0.9438
bundesliga_svwerderbremen_marvinducksch__2425,10,superlig_fenerbahce_akturkoglu__2526,0.9429
bundesliga_svwerderbremen_milosveljkovic__2425,1,bundesliga_fcaugsburg_cedriczesiger__2425,0.9738
bundesliga_svwerderbremen_milosveljkovic__2425,2,premierleague_chelsea_wesleyfofana__2425,0.9726
bundesliga_svwerderbremen_milosveljkovic__2425,3,seriea_torino_adammasina__2425,0.9658
bundesliga_svwerderbremen_milosveljkovic__2425,4,ligue1_lehavre_arounasangante__2526,0.9655
bundesliga_svwerderbremen_milosveljkovic__2425,5,ligue1_lens_ismaeloganiou__2526,0.9651
bundesliga_svwerderbremen_milosveljkovic__2425,6,premierleague_fulham_calvinbassey__2425,0.9648
bundesliga_svwerderbremen_milosveljkovic__2425,7,laliga_getafe_djene__2526,0.9643
bundesliga_svwerderbremen_milosveljkovic__2425,8,bundesliga_svwerderbremen_amospieper__2425,0.9638
bundesliga_svwerderbremen_milosveljkovic__2425,9,laliga_celtavigo_carlosdominguez__2324,0.9636
bundesliga_svwerderbremen_milosveljkovic__2425,10,laliga_mallorca_martinvaljent__2425,0.9628
bundesliga_svwerderbremen_mitchellweiser__2425,1,bundesliga_werderbremen_mitchellweiser__2324,0.9919
bundesliga_svwerderbremen_mitchellweiser__2425,2,superlig_galatasaray_sallai__2526,0.9854
bundesliga_svwerderbremen_mitchellweiser__2425,3,ligue1_lyon_abnervinicius__2526,0.9838
bundesliga_svwerderbremen_mitchellweiser__2425,4,premierleague_leedsunited_jaydenbogle__2526,0.9830
bundesliga_svwerderbremen_mitchellweiser__2425,5,superlig_basaksehir_serdargurler__2324,0.9828
bundesliga_svwerderbremen_mitchellweiser__2425,6,bundesliga_unionberlin_robingosens__2324,0.9814
bundesliga_svwerderbremen_mitchellweiser__2425,7,premierleague_crystalpalace_danielmunoz__2425,0.9808
bundesliga_svwerderbremen_mitchellweiser__2425,8,superlig_kasimpasa_mortadhabenouanes__2324,0.9799
bundesliga_svwerderbremen_mitchellweiser__2425,9,seriea_genoa_mikaelellertsson__2526,0.9796
bundesliga_svwerderbremen_mitchellweiser__2425,10,bundesliga_vfbstuttgart_joshavagnoman__2324,0.9795
bundesliga_svwerderbremen_niklasstark__2425,1,laliga_valenciacf_cristhianmosquera__2425,0.9908
bundesliga_svwerderbremen_niklasstark__2425,2,superlig_caykurrizespor_mocsi__2526,0.9905
bundesliga_svwerderbremen_niklasstark__2425,3,laliga_osasuna_enzoboyomo__2425,0.9903
bundesliga_svwerderbremen_niklasstark__2425,4,bundesliga_borussiamonchengladbach_nicoelvedi__2324,0.9896
bundesliga_svwerderbremen_niklasstark__2425,5,seriea_roma_evanndicka__2425,0.9895
bundesliga_svwerderbremen_niklasstark__2425,6,bundesliga_wolfsburg_maxencelacroix__2324,0.9893
bundesliga_svwerderbremen_niklasstark__2425,7,premierleague_westhamunited_jeanclairtodibo__2526,0.9886
bundesliga_svwerderbremen_niklasstark__2425,8,bundesliga_borussiamonchengladbach_nicoelvedi__2425,0.9883
bundesliga_svwerderbremen_niklasstark__2425,9,bundesliga_wolfsburg_cedriczesiger__2324,0.9878
bundesliga_svwerderbremen_niklasstark__2425,10,superlig_trabzonspor_savic__2526,0.9877
bundesliga_svwerderbremen_olivierdeman__2526,1,laliga_laspalmas_marvinpark__2425,0.9918
bundesliga_svwerderbremen_olivierdeman__2526,2,bundesliga_fcaugsburg_dimitriosgiannoulis__2425,0.9901
bundesliga_svwerderbremen_olivierdeman__2526,3,ligue1_rennes_adrientruffert__2425,0.9900
bundesliga_svwerderbremen_olivierdeman__2526,4,seriea_lazio_nunotavares__2425,0.9897
bundesliga_svwerderbremen_olivierdeman__2526,5,seriea_udinese_hassanekamara__2425,0.9886
bundesliga_svwerderbremen_olivierdeman__2526,6,laliga_villarreal_alfonsopedraza__2526,0.9884
bundesliga_svwerderbremen_olivierdeman__2526,7,seriea_fiorentina_dodo__2425,0.9883
bundesliga_svwerderbremen_olivierdeman__2526,8,seriea_lecce_patrickdorgu__2324,0.9877
bundesliga_svwerderbremen_olivierdeman__2526,9,superlig_samsunspor_tomasson__2526,0.9873
bundesliga_svwerderbremen_olivierdeman__2526,10,superlig_antalyaspor_gurayvural__2324,0.9871
bundesliga_svwerderbremen_romanoschmid__2425,1,laliga_realmadrid_francomastantuono__2526,0.9906
bundesliga_svwerderbremen_romanoschmid__2425,2,superlig_besiktas_joaomario__2425,0.9893
bundesliga_svwerderbremen_romanoschmid__2425,3,bundesliga_wolfsburg_lovromajer__2324,0.9881
bundesliga_svwerderbremen_romanoschmid__2425,4,seriea_internazionale_nicolobarella__2526,0.9850
bundesliga_svwerderbremen_romanoschmid__2425,5,bundesliga_borussiadortmund_julianbrandt__2425,0.9849
bundesliga_svwerderbremen_romanoschmid__2425,6,laliga_osasuna_aimaroroz__2324,0.9845
bundesliga_svwerderbremen_romanoschmid__2425,7,ligue1_monaco_maghnesakliouche__2526,0.9840
bundesliga_svwerderbremen_romanoschmid__2425,8,seriea_bologna_jensodgaard__2425,0.9839
bundesliga_svwerderbremen_romanoschmid__2425,9,ligue1_parissaintgermain_sennymayulu__2526,0.9825
bundesliga_svwerderbremen_romanoschmid__2425,10,laliga_rayovallecano_oscartrejo__2324,0.9822
bundesliga_svwerderbremen_romanoschmid__2526,1,bundesliga_wolfsburg_lovromajer__2324,0.9857
bundesliga_svwerderbremen_romanoschmid__2526,2,seriea_atalanta_lazarsamardzic__2526,0.9822
bundesliga_svwerderbremen_romanoschmid__2526,3,premierleague_manchesterunited_brunofernandes__2425,0.9819
bundesliga_svwerderbremen_romanoschmid__2526,4,superlig_trabzonspor_muci__2526,0.9817
bundesliga_svwerderbremen_romanoschmid__2526,5,premierleague_manchesterunited_brunofernandes__2324,0.9815
bundesliga_svwerderbremen_romanoschmid__2526,6,laliga_realmadrid_ardaguler__2425,0.9804
bundesliga_svwerderbremen_romanoschmid__2526,7,premierleague_everton_kiernandewsburyhall__2526,0.9801
bundesliga_svwerderbremen_romanoschmid__2526,8,bundesliga_fcaugsburg_fabianrieder__2526,0.9793
bundesliga_svwerderbremen_romanoschmid__2526,9,laliga_realbetis_giovanilocelso__2425,0.9793
bundesliga_svwerderbremen_romanoschmid__2526,10,seriea_parma_gabrielstrefezza__2526,0.9789
bundesliga_svwerderbremen_samuelmbangula__2526,1,premierleague_manchestercity_bernardosilva__2324,0.9853
bundesliga_svwerderbremen_samuelmbangula__2526,2,premierleague_fulham_alexiwobi__2425,0.9839
bundesliga_svwerderbremen_samuelmbangula__2526,3,laliga_celtavigo_jonathanbamba__2324,0.9836
bundesliga_svwerderbremen_samuelmbangula__2526,4,superlig_adanademirspor_aliyavuzkol__2425,0.9825
bundesliga_svwerderbremen_samuelmbangula__2526,5,laliga_valencia_diegolopez__2324,0.9821
bundesliga_svwerderbremen_samuelmbangula__2526,6,premierleague_everton_ilimanndiaye__2425,0.9794
bundesliga_svwerderbremen_samuelmbangula__2526,7,laliga_realmadrid_brahimdiaz__2324,0.9787
bundesliga_svwerderbremen_samuelmbangula__2526,8,seriea_cagliari_gaetanooristanio__2324,0.9768
bundesliga_svwerderbremen_samuelmbangula__2526,9,premierleague_brightonandhovealbion_kaorumitoma__2526,0.9761
bundesliga_svwerderbremen_samuelmbangula__2526,10,seriea_atalanta_charlesdeketelaere__2526,0.9757
bundesliga_svwerderbremen_sennelynen__2425,1,superlig_genclerbirligi_delebashiru__2526,0.9929
bundesliga_svwerderbremen_sennelynen__2425,2,premierleague_liverpool_wataruendo__2324,0.9916
bundesliga_svwerderbremen_sennelynen__2425,3,ligue1_marseille_geoffreykondogbia__2324,0.9910
bundesliga_svwerderbremen_sennelynen__2425,4,ligue1_lorient_laurentabergel__2526,0.9906
bundesliga_svwerderbremen_sennelynen__2425,5,superlig_samsunspor_celilyuksel__2425,0.9905
bundesliga_svwerderbremen_sennelynen__2425,6,laliga_almeria_dionlopy__2324,0.9900
bundesliga_svwerderbremen_sennelynen__2425,7,bundesliga_svwerderbremen_sennelynen__2526,0.9892
bundesliga_svwerderbremen_sennelynen__2425,8,ligue1_rennes_baptistesantamaria__2324,0.9886
bundesliga_svwerderbremen_sennelynen__2425,9,ligue1_strasbourg_samirelmourabet__2526,0.9882
bundesliga_svwerderbremen_sennelynen__2425,10,superlig_ankaragucu_tolgacigerci__2324,0.9881
bundesliga_svwerderbremen_sennelynen__2526,1,bundesliga_rbleipzig_amadouhaidara__2324,0.9915
bundesliga_svwerderbremen_sennelynen__2526,2,bundesliga_svwerderbremen_sennelynen__2425,0.9892
bundesliga_svwerderbremen_sennelynen__2526,3,ligue1_strasbourg_samirelmourabet__2526,0.9889
bundesliga_svwerderbremen_sennelynen__2526,4,superlig_genclerbirligi_delebashiru__2526,0.9866
bundesliga_svwerderbremen_sennelynen__2526,5,seriea_como_maximoperrone__2425,0.9838
bundesliga_svwerderbremen_sennelynen__2526,6,superlig_gaziantep_badoundiaye__2425,0.9828
bundesliga_svwerderbremen_sennelynen__2526,7,ligue1_rennes_baptistesantamaria__2324,0.9825
bundesliga_svwerderbremen_sennelynen__2526,8,ligue1_marseille_geoffreykondogbia__2324,0.9821
bundesliga_svwerderbremen_sennelynen__2526,9,superlig_samsunspor_celilyuksel__2425,0.9816
bundesliga_svwerderbremen_sennelynen__2526,10,premierleague_liverpool_wataruendo__2324,0.9813
bundesliga_svwerderbremen_yukinarisugawara__2526,1,bundesliga_wolfsburg_joakimmhle__2324,0.9964
bundesliga_svwerderbremen_yukinarisugawara__2526,2,premierleague_chelsea_malogusto__2324,0.9931
bundesliga_svwerderbremen_yukinarisugawara__2526,3,premierleague_crystalpalace_danielmunoz__2526,0.9928
bundesliga_svwerderbremen_yukinarisugawara__2526,4,bundesliga_fcstpauli_manolissaliakas__2425,0.9925
bundesliga_svwerderbremen_yukinarisugawara__2526,5,premierleague_nottinghamforest_necowilliams__2425,0.9916
bundesliga_svwerderbremen_yukinarisugawara__2526,6,seriea_roma_zekicelik__2526,0.9913
bundesliga_svwerderbremen_yukinarisugawara__2526,7,premierleague_westhamunited_aaronwanbissaka__2425,0.9912
bundesliga_svwerderbremen_yukinarisugawara__2526,8,superlig_fenerbahce_brightosayisamuel__2425,0.9911
bundesliga_svwerderbremen_yukinarisugawara__2526,9,premierleague_crystalpalace_danielmunoz__2324,0.9904
bundesliga_svwerderbremen_yukinarisugawara__2526,10,seriea_cagliari_gabrielezappa__2324,0.9899
bundesliga_tsg1899hoffenheim_adamhlozek__2425,1,laliga_granada_myrtouzuni__2324,0.9849
bundesliga_tsg1899hoffenheim_adamhlozek__2425,2,seriea_lazio_ciroimmobile__2324,0.9818
bundesliga_tsg1899hoffenheim_adamhlozek__2425,3,laliga_villarreal_ayozeperez__2425,0.9809
bundesliga_tsg1899hoffenheim_adamhlozek__2425,4,ligue1_rennes_arnaudkalimuendo__2425,0.9785
bundesliga_tsg1899hoffenheim_adamhlozek__2425,5,seriea_lecce_robertopiccoli__2324,0.9784
