player_season_id,rank,similar_player_season_id,similarity
laliga_sevilla_lucienagoume__2526,8,superlig_galatasaray_lucastorreira__2324,0.2899
laliga_sevilla_lucienagoume__2526,9,premierleague_newcastleunited_brunoguimaraes__2324,0.2891
laliga_sevilla_lucienagoume__2526,10,laliga_realmadrid_federicovalverde__2425,0.2889
laliga_sevilla_marcosacuna__2324,1,superlig_konyaspor_guilhermehaubertsitya__2324,0.5041
laliga_sevilla_marcosacuna__2324,2,seriea_genoa_aaronmartin__2425,0.4960
laliga_sevilla_marcosacuna__2324,3,superlig_pendikspor_nunosequeira__2324,0.4915
laliga_sevilla_marcosacuna__2324,4,seriea_cagliari_tommasoaugello__2425,0.4904
laliga_sevilla_marcosacuna__2324,5,seriea_bologna_juanmiranda__2526,0.4837
laliga_sevilla_marcosacuna__2324,6,seriea_fiorentina_cristianobiraghi__2324,0.4836
laliga_sevilla_marcosacuna__2324,7,bundesliga_rbleipzig_davidraum__2324,0.4806
laliga_sevilla_marcosacuna__2324,8,ligue1_lille_romainperraud__2526,0.4793
laliga_sevilla_marcosacuna__2324,9,ligue1_lehavre_christopheroperi__2324,0.4792
laliga_sevilla_marcosacuna__2324,10,bundesliga_rbleipzig_davidraum__2526,0.4763
laliga_sevilla_nemanjagudelj__2324,1,laliga_barcelona_paucubarsi__2425,0.2967
laliga_sevilla_nemanjagudelj__2324,2,bundesliga_fcaugsburg_jeffreygouweleeuw__2425,0.2927
laliga_sevilla_nemanjagudelj__2324,3,seriea_fiorentina_marinpongracic__2526,0.2907
laliga_sevilla_nemanjagudelj__2324,4,bundesliga_mainz05_seppvandenberg__2324,0.2855
laliga_sevilla_nemanjagudelj__2324,5,laliga_rayovallecano_florianlejeune__2526,0.2831
laliga_sevilla_nemanjagudelj__2324,6,laliga_realsociedad_robinlenormand__2324,0.2814
laliga_sevilla_nemanjagudelj__2324,7,premierleague_chelsea_trevohchalobah__2526,0.2813
laliga_sevilla_nemanjagudelj__2324,8,premierleague_arsenal_williamsaliba__2324,0.2804
laliga_sevilla_nemanjagudelj__2324,9,seriea_napoli_amirrrahmani__2425,0.2803
laliga_sevilla_nemanjagudelj__2324,10,premierleague_tottenhamhotspur_cristianromero__2324,0.2790
laliga_sevilla_nemanjagudelj__2425,1,premierleague_astonvilla_youritielemans__2425,0.4372
laliga_sevilla_nemanjagudelj__2425,2,premierleague_astonvilla_douglasluiz__2324,0.4371
laliga_sevilla_nemanjagudelj__2425,3,premierleague_arsenal_declanrice__2526,0.4314
laliga_sevilla_nemanjagudelj__2425,4,bundesliga_bayer04leverkusen_aleixgarcia__2526,0.4304
laliga_sevilla_nemanjagudelj__2425,5,premierleague_afcbournemouth_lewiscook__2324,0.4128
laliga_sevilla_nemanjagudelj__2425,6,seriea_inter_hakancalhanoglu__2324,0.4127
laliga_sevilla_nemanjagudelj__2425,7,premierleague_everton_jamesgarner__2526,0.4113
laliga_sevilla_nemanjagudelj__2425,8,laliga_girona_aleixgarcia__2324,0.4102
laliga_sevilla_nemanjagudelj__2425,9,premierleague_nottinghamforest_elliotanderson__2526,0.4085
laliga_sevilla_nemanjagudelj__2425,10,bundesliga_bayernmunchen_joshuakimmich__2425,0.4071
laliga_sevilla_nemanjagudelj__2526,1,seriea_monza_pablomari__2324,0.3570
laliga_sevilla_nemanjagudelj__2526,2,premierleague_chelsea_thiagosilva__2324,0.3400
laliga_sevilla_nemanjagudelj__2526,3,bundesliga_svwerderbremen_marcofriedl__2425,0.3329
laliga_sevilla_nemanjagudelj__2526,4,premierleague_brightonhovealbion_lewisdunk__2324,0.3317
laliga_sevilla_nemanjagudelj__2526,5,seriea_fiorentina_pablomari__2425,0.3300
laliga_sevilla_nemanjagudelj__2526,6,laliga_celtadevigo_carlstarfelt__2425,0.3271
laliga_sevilla_nemanjagudelj__2526,7,seriea_atalanta_isakhien__2425,0.3268
laliga_sevilla_nemanjagudelj__2526,8,seriea_genoa_leoostigard__2526,0.3178
laliga_sevilla_nemanjagudelj__2526,9,bundesliga_eintrachtfrankfurt_robinkoch__2324,0.3177
laliga_sevilla_nemanjagudelj__2526,10,laliga_osasuna_alejandrocatena__2526,0.3171
laliga_sevilla_olivertorres__2324,1,bundesliga_bochum_kevinstoger__2324,0.3037
laliga_sevilla_olivertorres__2324,2,premierleague_nottinghamforest_elliotanderson__2526,0.3010
laliga_sevilla_olivertorres__2324,3,bundesliga_bayer04leverkusen_aleixgarcia__2526,0.2980
laliga_sevilla_olivertorres__2324,4,laliga_realmadrid_tonikroos__2324,0.2961
laliga_sevilla_olivertorres__2324,5,premierleague_brightonhovealbion_pascalgro__2324,0.2956
laliga_sevilla_olivertorres__2324,6,premierleague_manchesterunited_brunofernandes__2425,0.2945
laliga_sevilla_olivertorres__2324,7,premierleague_chelsea_enzofernandez__2526,0.2925
laliga_sevilla_olivertorres__2324,8,premierleague_chelsea_enzofernandez__2425,0.2913
laliga_sevilla_olivertorres__2324,9,bundesliga_tsg1899hoffenheim_tombischof__2425,0.2906
laliga_sevilla_olivertorres__2324,10,premierleague_everton_jamesgarner__2526,0.2891
laliga_sevilla_oso__2526,1,bundesliga_rbleipzig_davidraum__2324,0.5964
laliga_sevilla_oso__2526,2,seriea_genoa_aaronmartin__2425,0.5908
laliga_sevilla_oso__2526,3,bundesliga_rbleipzig_davidraum__2526,0.5825
laliga_sevilla_oso__2526,4,premierleague_lutontown_alfiedoughty__2324,0.5803
laliga_sevilla_oso__2526,5,bundesliga_bayer04leverkusen_alejandrogrimaldo__2425,0.5796
laliga_sevilla_oso__2526,6,seriea_internazionale_federicodimarco__2526,0.5792
laliga_sevilla_oso__2526,7,seriea_fiorentina_cristianobiraghi__2324,0.5750
laliga_sevilla_oso__2526,8,superlig_konyaspor_guilhermehaubertsitya__2324,0.5605
laliga_sevilla_oso__2526,9,ligue1_lehavre_yaniszouaoui__2526,0.5525
laliga_sevilla_oso__2526,10,seriea_genoa_aaronmartin__2526,0.5498
laliga_sevilla_pequefernandez__2425,1,premierleague_chelsea_enzofernandez__2425,0.2294
laliga_sevilla_pequefernandez__2425,2,premierleague_chelsea_enzofernandez__2526,0.2261
laliga_sevilla_pequefernandez__2425,3,premierleague_manchesterunited_brunofernandes__2425,0.2226
laliga_sevilla_pequefernandez__2425,4,premierleague_crystalpalace_eberechieze__2425,0.2170
laliga_sevilla_pequefernandez__2425,5,premierleague_tottenhamhotspur_jamesmaddison__2425,0.2170
laliga_sevilla_pequefernandez__2425,6,premierleague_arsenal_declanrice__2526,0.2147
laliga_sevilla_pequefernandez__2425,7,superlig_kasimpasa_aytackara__2324,0.2128
laliga_sevilla_pequefernandez__2425,8,premierleague_nottinghamforest_elliotanderson__2526,0.2128
laliga_sevilla_pequefernandez__2425,9,laliga_barcelona_pedri__2425,0.2127
laliga_sevilla_pequefernandez__2425,10,premierleague_arsenal_declanrice__2324,0.2125
laliga_sevilla_rubenvargas__2526,1,laliga_realsociedad_sergiogomez__2425,0.5995
laliga_sevilla_rubenvargas__2526,2,premierleague_lutontown_alfiedoughty__2324,0.5973
laliga_sevilla_rubenvargas__2526,3,laliga_athleticclub_alexberenguer__2526,0.5921
laliga_sevilla_rubenvargas__2526,4,premierleague_manchestercity_julianalvarez__2324,0.5907
laliga_sevilla_rubenvargas__2526,5,premierleague_manchesterunited_brunofernandes__2324,0.5902
laliga_sevilla_rubenvargas__2526,6,laliga_athleticclub_alexberenguer__2425,0.5895
laliga_sevilla_rubenvargas__2526,7,bundesliga_fcheidenheim_janniklasbeste__2324,0.5872
laliga_sevilla_rubenvargas__2526,8,superlig_fatihkaragumruk_valentineysseric__2324,0.5855
laliga_sevilla_rubenvargas__2526,9,laliga_realbetis_isco__2324,0.5854
laliga_sevilla_rubenvargas__2526,10,laliga_getafe_luismilla__2526,0.5802
laliga_sevilla_saulniguez__2425,1,premierleague_newcastleunited_brunoguimaraes__2324,0.2448
laliga_sevilla_saulniguez__2425,2,bundesliga_bayer04leverkusen_granitxhaka__2425,0.2421
laliga_sevilla_saulniguez__2425,3,laliga_laspalmas_kirianrodriguez__2324,0.2408
laliga_sevilla_saulniguez__2425,4,superlig_galatasaray_lucastorreira__2324,0.2322
laliga_sevilla_saulniguez__2425,5,seriea_juventus_manuellocatelli__2526,0.2307
laliga_sevilla_saulniguez__2425,6,ligue1_marseille_pierreemilehojbjerg__2526,0.2303
laliga_sevilla_saulniguez__2425,7,premierleague_bournemouth_marcossenesi__2526,0.2300
laliga_sevilla_saulniguez__2425,8,laliga_girona_daleyblind__2425,0.2285
laliga_sevilla_saulniguez__2425,9,seriea_monza_matteopessina__2324,0.2281
laliga_sevilla_saulniguez__2425,10,laliga_girona_daleyblind__2324,0.2264
laliga_sevilla_sergioramos__2324,1,premierleague_brightonhovealbion_lewisdunk__2324,0.4155
laliga_sevilla_sergioramos__2324,2,seriea_monza_pablomari__2324,0.4061
laliga_sevilla_sergioramos__2324,3,laliga_rayovallecano_florianlejeune__2324,0.4024
laliga_sevilla_sergioramos__2324,4,seriea_fiorentina_pablomari__2425,0.3963
laliga_sevilla_sergioramos__2324,5,premierleague_liverpool_virgilvandijk__2425,0.3918
laliga_sevilla_sergioramos__2324,6,premierleague_liverpool_virgilvandijk__2324,0.3905
laliga_sevilla_sergioramos__2324,7,premierleague_newcastleunited_danburn__2425,0.3896
laliga_sevilla_sergioramos__2324,8,laliga_laspalmas_scottmckenna__2425,0.3893
laliga_sevilla_sergioramos__2324,9,premierleague_westhamunited_maxkilman__2425,0.3869
laliga_sevilla_sergioramos__2324,10,superlig_alanyaspor_fidanaliti__2324,0.3858
laliga_sevilla_suso__2324,1,premierleague_fulham_andreaspereira__2324,0.6571
laliga_sevilla_suso__2324,2,bundesliga_borussiamonchengladbach_franckhonorat__2324,0.6408
laliga_sevilla_suso__2324,3,laliga_realsociedad_takefusakubo__2324,0.6364
laliga_sevilla_suso__2324,4,laliga_girona_viktortsygankov__2425,0.6357
laliga_sevilla_suso__2324,5,ligue1_montpellier_tejisavanier__2324,0.6354
laliga_sevilla_suso__2324,6,superlig_trabzonspor_edinvisca__2324,0.6329
laliga_sevilla_suso__2324,7,laliga_barcelona_raphinha__2425,0.6328
laliga_sevilla_suso__2324,8,ligue1_auxerre_gaetanperrin__2425,0.6303
laliga_sevilla_suso__2324,9,ligue1_montpellier_tejisavanier__2425,0.6272
laliga_sevilla_suso__2324,10,laliga_rayovallecano_isipalazon__2425,0.6265
laliga_sevilla_youssefennesyri__2324,1,laliga_osasuna_antebudimir__2425,0.2017
laliga_sevilla_youssefennesyri__2324,2,superlig_fenerbahce_edindzeko__2324,0.2000
laliga_sevilla_youssefennesyri__2324,3,seriea_torino_duvanzapata__2324,0.1998
laliga_sevilla_youssefennesyri__2324,4,laliga_mallorca_vedatmuriqi__2526,0.1956
laliga_sevilla_youssefennesyri__2324,5,superlig_fenerbahce_youssefennesyri__2425,0.1913
laliga_sevilla_youssefennesyri__2324,6,premierleague_manchestercity_erlinghaaland__2526,0.1909
laliga_sevilla_youssefennesyri__2324,7,bundesliga_vfbstuttgart_serhouguirassy__2324,0.1903
laliga_sevilla_youssefennesyri__2324,8,superlig_eyupspor_mamethiam__2425,0.1868
laliga_sevilla_youssefennesyri__2324,9,seriea_atalanta_mateoretegui__2425,0.1868
laliga_sevilla_youssefennesyri__2324,10,ligue1_brest_ludovicajorque__2526,0.1847
laliga_valencia_cenkozkacar__2324,1,bundesliga_eintrachtfrankfurt_willianpacho__2324,0.4118
laliga_valencia_cenkozkacar__2324,2,laliga_laspalmas_mikamarmol__2324,0.3958
laliga_valencia_cenkozkacar__2324,3,bundesliga_borussiadortmund_nicoschlotterbeck__2324,0.3936
laliga_valencia_cenkozkacar__2324,4,superlig_ankaragucu_nihadmujakic__2324,0.3802
laliga_valencia_cenkozkacar__2324,5,premierleague_liverpool_virgilvandijk__2324,0.3761
laliga_valencia_cenkozkacar__2324,6,superlig_samsunspor_rickvandrongelen__2425,0.3739
laliga_valencia_cenkozkacar__2324,7,seriea_cagliari_sebastianoluperto__2425,0.3736
laliga_valencia_cenkozkacar__2324,8,premierleague_fulham_calvinbassey__2526,0.3726
laliga_valencia_cenkozkacar__2324,9,laliga_rayovallecano_florianlejeune__2324,0.3724
laliga_valencia_cenkozkacar__2324,10,ligue1_angers_jordanlefort__2526,0.3723
laliga_valencia_cristhianmosquera__2324,1,superlig_ankaragucu_urosradakovic__2324,0.4624
laliga_valencia_cristhianmosquera__2324,2,superlig_antalyaspor_veyselsari__2425,0.4573
laliga_valencia_cristhianmosquera__2324,3,premierleague_brightonhovealbion_janpaulvanhecke__2324,0.4541
laliga_valencia_cristhianmosquera__2324,4,premierleague_tottenhamhotspur_cristianromero__2324,0.4536
laliga_valencia_cristhianmosquera__2324,5,superlig_hatayspor_guymarcelinkilama__2324,0.4527
laliga_valencia_cristhianmosquera__2324,6,superlig_antalyaspor_veyselsari__2324,0.4490
laliga_valencia_cristhianmosquera__2324,7,premierleague_brightonandhovealbion_janpaulvanhecke__2526,0.4477
laliga_valencia_cristhianmosquera__2324,8,seriea_napoli_amirrrahmani__2425,0.4454
laliga_valencia_cristhianmosquera__2324,9,laliga_rayovallecano_florianlejeune__2425,0.4386
laliga_valencia_cristhianmosquera__2324,10,laliga_realbetis_germanpezzella__2324,0.4386
laliga_valencia_diegolopez__2324,1,laliga_barcelona_lamineyamal__2425,0.2361
laliga_valencia_diegolopez__2324,2,premierleague_bournemouth_antoinesemenyo__2425,0.2293
laliga_valencia_diegolopez__2324,3,laliga_celtadevigo_oscarmingueza__2425,0.2271
laliga_valencia_diegolopez__2324,4,premierleague_manchestercity_antoinesemenyo__2526,0.2260
laliga_valencia_diegolopez__2324,5,ligue1_marseille_luishenrique__2425,0.2252
laliga_valencia_diegolopez__2324,6,seriea_napoli_frankanguissa__2324,0.2218
laliga_valencia_diegolopez__2324,7,seriea_lazio_felipeanderson__2324,0.2213
laliga_valencia_diegolopez__2324,8,superlig_alanyaspor_oguzaydin__2324,0.2209
laliga_valencia_diegolopez__2324,9,seriea_roma_wesley__2526,0.2205
laliga_valencia_diegolopez__2324,10,laliga_sevilla_lucasocampos__2324,0.2192
laliga_valencia_dimitrifoulquier__2324,1,premierleague_westhamunited_vladimircoufal__2324,0.4602
laliga_valencia_dimitrifoulquier__2324,2,ligue1_brest_kennylala__2425,0.4501
laliga_valencia_dimitrifoulquier__2324,3,laliga_alaves_nahueltenaglia__2425,0.4418
laliga_valencia_dimitrifoulquier__2324,4,ligue1_brest_kennylala__2324,0.4382
laliga_valencia_dimitrifoulquier__2324,5,superlig_kayserispor_gokhansazdagi__2425,0.4376
laliga_valencia_dimitrifoulquier__2324,6,seriea_napoli_giovannidilorenzo__2324,0.4367
laliga_valencia_dimitrifoulquier__2324,7,laliga_osasuna_jesusareso__2425,0.4367
laliga_valencia_dimitrifoulquier__2324,8,superlig_trabzonspor_wagnerpina__2526,0.4337
laliga_valencia_dimitrifoulquier__2324,9,laliga_osasuna_jesusareso__2324,0.4335
laliga_valencia_dimitrifoulquier__2324,10,laliga_realsociedad_jonaramburu__2425,0.4332
laliga_valencia_franperez__2324,1,laliga_realbetis_antony__2526,0.3731
laliga_valencia_franperez__2324,2,ligue1_parissaintgermain_achrafhakimi__2425,0.3703
laliga_valencia_franperez__2324,3,seriea_napoli_giovannidilorenzo__2324,0.3600
laliga_valencia_franperez__2324,4,bundesliga_sportclubfreiburg_ritsudoan__2425,0.3535
laliga_valencia_franperez__2324,5,laliga_barcelona_lamineyamal__2526,0.3518
laliga_valencia_franperez__2324,6,bundesliga_werderbremen_mitchellweiser__2324,0.3417
laliga_valencia_franperez__2324,7,laliga_realsociedad_takefusakubo__2425,0.3409
laliga_valencia_franperez__2324,8,laliga_barcelona_lamineyamal__2324,0.3371
laliga_valencia_franperez__2324,9,seriea_roma_zekicelik__2526,0.3295
laliga_valencia_franperez__2324,10,seriea_torino_raoulbellanova__2324,0.3281
laliga_valencia_hugoduro__2324,1,bundesliga_bayer04leverkusen_granitxhaka__2425,0.2453
laliga_valencia_hugoduro__2324,2,bundesliga_bayerleverkusen_florianwirtz__2324,0.2331
laliga_valencia_hugoduro__2324,3,laliga_realmadrid_judebellingham__2425,0.2274
laliga_valencia_hugoduro__2324,4,seriea_napoli_frankanguissa__2324,0.2221
laliga_valencia_hugoduro__2324,5,seriea_como_nicopaz__2526,0.2203
laliga_valencia_hugoduro__2324,6,bundesliga_bayerleverkusen_granitxhaka__2324,0.2201
laliga_valencia_hugoduro__2324,7,premierleague_manchestercity_rodri__2324,0.2178
laliga_valencia_hugoduro__2324,8,seriea_torino_duvanzapata__2324,0.2178
laliga_valencia_hugoduro__2324,9,premierleague_newcastleunited_brunoguimaraes__2324,0.2174
laliga_valencia_hugoduro__2324,10,laliga_realmadrid_judebellingham__2324,0.2169
laliga_valencia_hugoguillamon__2324,1,bundesliga_vfbstuttgart_atakankarazor__2425,0.2458
laliga_valencia_hugoguillamon__2324,2,bundesliga_bayer04leverkusen_granitxhaka__2425,0.2451
laliga_valencia_hugoguillamon__2324,3,seriea_juventus_manuellocatelli__2425,0.2438
laliga_valencia_hugoguillamon__2324,4,premierleague_manchestercity_rodri__2324,0.2436
laliga_valencia_hugoguillamon__2324,5,seriea_juventus_manuellocatelli__2526,0.2436
laliga_valencia_hugoguillamon__2324,6,ligue1_parissaintgermain_vitinha__2526,0.2432
laliga_valencia_hugoguillamon__2324,7,seriea_atalanta_martenderoon__2425,0.2410
laliga_valencia_hugoguillamon__2324,8,superlig_galatasaray_lucastorreira__2324,0.2390
laliga_valencia_hugoguillamon__2324,9,laliga_laspalmas_kirianrodriguez__2324,0.2375
laliga_valencia_hugoguillamon__2324,10,ligue1_marseille_pierreemilehojbjerg__2425,0.2363
laliga_valencia_javierguerra__2324,1,laliga_laspalmas_kirianrodriguez__2324,0.2870
laliga_valencia_javierguerra__2324,2,premierleague_manchestercity_rodri__2324,0.2865
laliga_valencia_javierguerra__2324,3,ligue1_parissaintgermain_vitinha__2526,0.2832
laliga_valencia_javierguerra__2324,4,bundesliga_bayerleverkusen_granitxhaka__2324,0.2823
laliga_valencia_javierguerra__2324,5,ligue1_marseille_pierreemilehojbjerg__2425,0.2802
laliga_valencia_javierguerra__2324,6,seriea_juventus_manuellocatelli__2526,0.2799
laliga_valencia_javierguerra__2324,7,premierleague_chelsea_moisescaicedo__2425,0.2758
laliga_valencia_javierguerra__2324,8,ligue1_rennes_valentinrongier__2526,0.2733
laliga_valencia_javierguerra__2324,9,bundesliga_bayer04leverkusen_granitxhaka__2425,0.2708
laliga_valencia_javierguerra__2324,10,seriea_napoli_stanislavlobotka__2324,0.2703
laliga_valencia_joseluisgaya__2324,1,laliga_laspalmas_sergicardona__2324,0.4850
laliga_valencia_joseluisgaya__2324,2,premierleague_bournemouth_adrientruffert__2526,0.4831
laliga_valencia_joseluisgaya__2324,3,superlig_fatihkaragumruk_leventmercan__2324,0.4788
laliga_valencia_joseluisgaya__2324,4,premierleague_fulham_antoneerobinson__2425,0.4780
laliga_valencia_joseluisgaya__2324,5,premierleague_crystalpalace_tyrickmitchell__2324,0.4776
laliga_valencia_joseluisgaya__2324,6,ligue1_angers_florenthanin__2425,0.4776
laliga_valencia_joseluisgaya__2324,7,laliga_mallorca_johanmojica__2526,0.4765
laliga_valencia_joseluisgaya__2324,8,laliga_granada_carlosneva__2324,0.4751
laliga_valencia_joseluisgaya__2324,9,premierleague_westhamunited_emerson__2324,0.4741
laliga_valencia_joseluisgaya__2324,10,superlig_samsunspor_marcbola__2425,0.4714
laliga_valencia_mouctardiakhaby__2324,1,laliga_rayovallecano_florianlejeune__2526,0.2594
laliga_valencia_mouctardiakhaby__2324,2,laliga_valenciacf_cesartarrega__2425,0.2564
laliga_valencia_mouctardiakhaby__2324,3,premierleague_brightonhovealbion_janpaulvanhecke__2324,0.2556
laliga_valencia_mouctardiakhaby__2324,4,laliga_barcelona_paucubarsi__2425,0.2553
laliga_valencia_mouctardiakhaby__2324,5,bundesliga_1fcheidenheim1846_patrickmainka__2425,0.2532
laliga_valencia_mouctardiakhaby__2324,6,superlig_genclerbirligi_goutas__2526,0.2522
laliga_valencia_mouctardiakhaby__2324,7,laliga_laspalmas_saulcoco__2324,0.2521
laliga_valencia_mouctardiakhaby__2324,8,laliga_rayovallecano_florianlejeune__2425,0.2510
laliga_valencia_mouctardiakhaby__2324,9,ligue1_angers_ousmanecamara__2526,0.2504
laliga_valencia_mouctardiakhaby__2324,10,premierleague_brightonandhovealbion_janpaulvanhecke__2526,0.2496
laliga_valencia_pepelu__2324,1,superlig_gaziantep_maxim__2526,0.7437
laliga_valencia_pepelu__2324,2,superlig_kayserispor_kartalkayrayilmaz__2425,0.7381
laliga_valencia_pepelu__2324,3,superlig_hatayspor_gorkemsaglam__2425,0.7362
laliga_valencia_pepelu__2324,4,premierleague_fulham_andreaspereira__2324,0.7353
laliga_valencia_pepelu__2324,5,laliga_getafe_luismilla__2526,0.7321
laliga_valencia_pepelu__2324,6,laliga_espanyol_eduexposito__2526,0.7311
laliga_valencia_pepelu__2324,7,superlig_antalyaspor_jakubkaluzinski__2425,0.7179
laliga_valencia_pepelu__2324,8,bundesliga_borussiadortmund_julianbrandt__2324,0.7177
laliga_valencia_pepelu__2324,9,bundesliga_svwerderbremen_marvinducksch__2425,0.7162
laliga_valencia_pepelu__2324,10,laliga_barcelona_ilkaygundogan__2324,0.7158
laliga_valencia_sergicanos__2324,1,premierleague_bournemouth_adrientruffert__2526,0.2676
laliga_valencia_sergicanos__2324,2,bundesliga_bayernmunchen_luisdiaz__2526,0.2587
laliga_valencia_sergicanos__2324,3,seriea_atalanta_matteoruggeri__2324,0.2566
laliga_valencia_sergicanos__2324,4,seriea_roma_angelino__2425,0.2565
laliga_valencia_sergicanos__2324,5,seriea_milan_rafaelleao__2324,0.2556
laliga_valencia_sergicanos__2324,6,premierleague_fulham_antoneerobinson__2425,0.2532
laliga_valencia_sergicanos__2324,7,premierleague_manchestercity_joskogvardiol__2324,0.2527
laliga_valencia_sergicanos__2324,8,superlig_fenerbahce_dusantadic__2324,0.2515
laliga_valencia_sergicanos__2324,9,bundesliga_vfbstuttgart_maximilianmittelstadt__2425,0.2512
laliga_valencia_sergicanos__2324,10,bundesliga_vfbstuttgart_maximilianmittelstadt__2324,0.2499
laliga_valencia_thierrycorreia__2324,1,seriea_napoli_giovannidilorenzo__2324,0.5317
laliga_valencia_thierrycorreia__2324,2,seriea_cagliari_gabrielezappa__2425,0.5303
laliga_valencia_thierrycorreia__2324,3,laliga_espanyol_omarelhilali__2425,0.5289
laliga_valencia_thierrycorreia__2324,4,superlig_kayserispor_gokhansazdagi__2324,0.5266
laliga_valencia_thierrycorreia__2324,5,seriea_lecce_fredericguilbert__2425,0.5258
laliga_valencia_thierrycorreia__2324,6,laliga_realsociedad_jonaramburu__2526,0.5252
laliga_valencia_thierrycorreia__2324,7,superlig_kayserispor_gokhansazdagi__2425,0.5203
laliga_valencia_thierrycorreia__2324,8,premierleague_westhamunited_vladimircoufal__2324,0.5198
laliga_valencia_thierrycorreia__2324,9,laliga_rayovallecano_ivanballiu__2324,0.5186
laliga_valencia_thierrycorreia__2324,10,seriea_lecce_valentingendrey__2324,0.5156
laliga_valenciacf_andrealmeida__2425,1,ligue1_montpellier_tejisavanier__2324,0.5200
laliga_valenciacf_andrealmeida__2425,2,premierleague_fulham_andreaspereira__2324,0.5200
laliga_valenciacf_andrealmeida__2425,3,superlig_gaziantep_maxim__2526,0.5148
laliga_valenciacf_andrealmeida__2425,4,bundesliga_bayernmunchen_joshuakimmich__2324,0.5110
laliga_valenciacf_andrealmeida__2425,5,laliga_barcelona_raphinha__2425,0.5103
laliga_valenciacf_andrealmeida__2425,6,laliga_getafe_luismilla__2526,0.5101
laliga_valenciacf_andrealmeida__2425,7,superlig_antalyaspor_jakubkaluzinski__2425,0.5088
laliga_valenciacf_andrealmeida__2425,8,laliga_espanyol_eduexposito__2526,0.5077
laliga_valenciacf_andrealmeida__2425,9,laliga_realbetis_isco__2324,0.5074
laliga_valenciacf_andrealmeida__2425,10,superlig_kayserispor_kartalkayrayilmaz__2425,0.5051
laliga_valenciacf_andrealmeida__2526,1,laliga_realbetis_isco__2324,0.6305
laliga_valenciacf_andrealmeida__2526,2,superlig_gaziantep_maxim__2526,0.6275
laliga_valenciacf_andrealmeida__2526,3,superlig_hatayspor_gorkemsaglam__2425,0.6246
laliga_valenciacf_andrealmeida__2526,4,laliga_realsociedad_sergiogomez__2425,0.6245
laliga_valenciacf_andrealmeida__2526,5,premierleague_manchesterunited_brunofernandes__2324,0.6221
laliga_valenciacf_andrealmeida__2526,6,premierleague_manchestercity_julianalvarez__2324,0.6188
laliga_valenciacf_andrealmeida__2526,7,bundesliga_fcheidenheim_janniklasbeste__2324,0.6188
laliga_valenciacf_andrealmeida__2526,8,bundesliga_borussiadortmund_julianbrandt__2324,0.6179
laliga_valenciacf_andrealmeida__2526,9,superlig_fatihkaragumruk_valentineysseric__2324,0.6177
laliga_valenciacf_andrealmeida__2526,10,premierleague_westhamunited_jameswardprowse__2324,0.6169
laliga_valenciacf_arnautdanjuma__2526,1,seriea_napoli_khvichakvaratskhelia__2324,0.2963
laliga_valenciacf_arnautdanjuma__2526,2,bundesliga_vfbstuttgart_chrisfuhrich__2324,0.2924
laliga_valenciacf_arnautdanjuma__2526,3,laliga_realmadrid_viniciusjunior__2526,0.2905
laliga_valenciacf_arnautdanjuma__2526,4,seriea_lazio_mattiazaccagni__2324,0.2866
laliga_valenciacf_arnautdanjuma__2526,5,ligue1_nantes_mosessimon__2425,0.2826
laliga_valenciacf_arnautdanjuma__2526,6,seriea_internazionale_federicodimarco__2526,0.2731
laliga_valenciacf_arnautdanjuma__2526,7,premierleague_brightonandhovealbion_kaorumitoma__2425,0.2727
laliga_valenciacf_arnautdanjuma__2526,8,superlig_fenerbahce_dusantadic__2324,0.2703
laliga_valenciacf_arnautdanjuma__2526,9,bundesliga_rbleipzig_davidraum__2324,0.2697
laliga_valenciacf_arnautdanjuma__2526,10,bundesliga_bayernmunchen_luisdiaz__2526,0.2689
laliga_valenciacf_cesartarrega__2425,1,ligue1_lille_bafodediakite__2425,0.4435
laliga_valenciacf_cesartarrega__2425,2,premierleague_tottenhamhotspur_cristianromero__2324,0.4432
laliga_valenciacf_cesartarrega__2425,3,laliga_rayovallecano_florianlejeune__2526,0.4353
laliga_valenciacf_cesartarrega__2425,4,laliga_elche_davidaffengruber__2526,0.4350
laliga_valenciacf_cesartarrega__2425,5,premierleague_brightonhovealbion_janpaulvanhecke__2324,0.4338
laliga_valenciacf_cesartarrega__2425,6,seriea_napoli_amirrrahmani__2425,0.4332
laliga_valenciacf_cesartarrega__2425,7,seriea_bologna_sambeukema__2324,0.4282
laliga_valenciacf_cesartarrega__2425,8,bundesliga_1fcheidenheim1846_patrickmainka__2425,0.4276
laliga_valenciacf_cesartarrega__2425,9,premierleague_brightonandhovealbion_janpaulvanhecke__2425,0.4275
laliga_valenciacf_cesartarrega__2425,10,premierleague_brightonandhovealbion_janpaulvanhecke__2526,0.4260
laliga_valenciacf_cesartarrega__2526,1,premierleague_brightonhovealbion_janpaulvanhecke__2324,0.4463
laliga_valenciacf_cesartarrega__2526,2,premierleague_arsenal_williamsaliba__2425,0.4389
laliga_valenciacf_cesartarrega__2526,3,premierleague_brightonandhovealbion_janpaulvanhecke__2425,0.4386
laliga_valenciacf_cesartarrega__2526,4,laliga_rayovallecano_florianlejeune__2526,0.4358
laliga_valenciacf_cesartarrega__2526,5,superlig_hatayspor_guymarcelinkilama__2324,0.4324
laliga_valenciacf_cesartarrega__2526,6,laliga_laspalmas_saulcoco__2324,0.4302
