x,y,count
32,43,1
32,72,3
32,76,1
32,31,1
32,40,2
32,11,1
32,38,1
32,50,2
32,36,1
32,86,2
32,73,2
32,62,2
32,52,2
32,24,1
32,69,2
32,39,1
32,56,1
32,68,1
32,61,1
32,34,1
32,58,1
32,77,3
32,35,2
32,84,1
32,80,3
32,57,1
32,33,1
32,55,3
32,81,1
32,87,1
32,66,2
32,88,1
32,70,1
32,12,1
32,65,1
32,49,1
32,45,1
47,34,1
47,83,2
47,68,2
47,82,1
47,80,1
47,54,2
47,64,1
47,57,2
47,53,1
47,45,1
47,70,3
47,89,1
47,92,1
47,65,2
47,58,1
47,72,1
47,93,1
47,59,3
47,86,2
47,48,1
47,79,1
47,33,1
47,71,1
47,69,1
47,60,1
47,22,1
47,51,1
60,32,2
60,44,1
60,64,2
60,88,2
60,29,1
60,70,1
60,73,1
60,13,1
60,67,1
60,61,3
60,84,1
60,65,2
60,75,1
60,17,1
60,22,1
60,7,1
60,83,1
60,24,1
60,40,1
60,15,2
60,79,2
60,85,1
60,57,1
60,69,1
60,47,1
60,38,1
60,43,1
60,34,1
60,48,1
60,90,1
60,77,1
60,72,1
60,89,1
60,74,1
60,28,1
60,76,2
60,87,1
60,63,2
60,36,1
54,30,1
54,78,1
54,83,1
54,91,2
54,65,1
54,84,1
54,51,1
54,55,1
54,28,1
54,50,1
54,8,2
54,22,2
54,82,1
54,63,1
54,54,1
54,59,2
54,32,1
54,79,1
54,31,1
54,68,1
54,53,2
54,45,1
54,61,1
54,47,1
54,69,1
54,58,1
54,12,1
54,70,1
10,53,2
10,51,2
10,49,2
10,50,1
10,57,2
10,31,1
10,60,1
10,55,1
10,65,2
10,90,1
10,46,1
10,66,1
7,51,2
7,45,1
7,41,1
7,34,2
7,62,1
7,66,1
7,64,1
7,46,1
7,50,1
7,40,1
7,48,1
7,30,1
56,90,1
56,86,1
56,65,1
56,69,2
56,75,1
56,79,1
56,82,2
56,84,2
56,73,3
56,25,2
56,74,1
56,51,1
56,37,1
56,35,4
56,92,1
56,53,1
56,63,1
56,61,1
56,77,1
56,17,1
56,28,1
56,33,1
56,48,1
56,36,1
56,30,1
56,26,2
56,32,1
56,22,1
56,6,1
56,68,1
56,49,1
19,63,1
19,53,2
19,7,1
19,40,2
19,52,1
19,60,1
19,48,1
19,33,1
19,58,1
19,55,1
19,39,1
19,34,1
14,81,1
14,53,1
14,34,2
14,23,2
14,58,1
14,50,1
14,16,1
14,62,1
33,70,1
33,19,1
33,59,3
33,82,3
33,78,2
33,62,2
33,32,2
33,23,2
33,35,2
33,41,3
33,8,1
33,45,2
33,39,1
33,64,2
33,60,1
33,63,4
33,67,1
33,89,1
33,28,1
33,27,1
33,49,1
33,29,1
33,33,1
33,34,2
