x,y,count
54,52,1
54,20,1
54,96,1
54,40,1
54,7,1
54,93,1
54,10,1
54,35,2
54,94,1
54,8,2
54,38,1
54,4,1
54,46,1
54,14,1
62,36,1
62,17,1
62,7,2
62,8,1
62,37,1
62,23,1
62,10,1
62,59,1
62,67,1
62,11,2
62,14,2
62,82,1
62,64,2
62,65,1
62,15,1
62,16,1
62,20,1
62,72,1
62,19,1
62,13,1
62,27,1
62,24,1
62,28,1
62,79,1
62,54,1
99,3,1
99,99,63
99,0,34
99,59,1
99,58,1
94,8,2
94,25,1
94,43,1
94,74,1
94,15,1
94,100,1
94,27,1
94,7,1
94,47,1
94,9,1
94,32,1
94,30,1
94,24,1
94,3,1
94,68,1
94,44,1
94,41,1
65,42,1
65,28,1
65,19,4
65,20,1
65,61,1
65,38,1
65,45,2
65,5,2
65,4,4
65,9,1
65,57,1
65,25,1
65,10,2
65,83,1
65,94,1
65,17,1
65,26,1
65,18,1
65,27,2
65,46,2
65,43,1
65,37,2
65,7,2
65,12,1
65,47,1
65,87,1
65,22,1
65,82,1
65,41,1
71,26,2
71,14,3
71,21,2
71,5,1
71,0,1
71,63,1
71,27,2
71,8,2
71,10,1
71,23,1
71,79,1
71,87,1
71,17,1
71,18,3
71,19,3
71,28,2
71,13,1
71,92,1
71,12,2
71,75,1
71,29,1
71,7,1
71,32,1
71,58,2
71,6,1
71,31,1
71,88,1
71,59,2
71,24,1
71,66,1
71,34,1
71,93,1
71,100,1
71,43,1
71,49,1
64,29,1
64,56,1
64,28,3
64,12,3
64,5,1
64,19,1
64,9,1
64,32,2
64,11,2
64,70,1
64,37,1
64,15,1
64,16,1
64,20,1
64,40,1
64,17,4
64,7,1
64,34,1
64,52,1
64,21,2
64,36,1
64,26,1
64,10,1
64,4,1
64,24,1
64,39,1
64,54,1
66,30,1
66,45,4
66,15,2
66,6,1
66,14,1
66,18,1
66,12,1
66,57,1
66,10,2
66,8,2
66,70,1
66,26,1
66,2,1
66,93,2
66,28,1
66,34,1
66,61,1
66,59,1
66,3,1
66,21,2
66,33,1
66,4,1
66,20,1
66,19,1
66,25,1
66,46,1
66,54,1
66,17,2
66,27,1
66,88,1
58,7,1
58,3,1
58,48,2
58,4,1
58,19,2
58,27,2
58,49,1
58,18,1
58,76,1
58,46,1
58,14,2
58,73,1
58,95,1
58,29,1
58,87,1
58,26,1
58,24,1
58,28,1
58,68,1
58,23,1
58,45,1
58,16,1
58,10,2
58,92,1
58,37,1
45,23,2
45,10,2
45,7,1
45,95,1
45,59,1
45,54,2
45,12,2
45,14,1
45,70,1
45,33,1
45,9,1
45,25,2
45,1,1
45,11,1
45,65,1
45,20,1
45,29,1
72,20,3
72,16,2
72,68,1
72,32,1
72,35,1
72,5,1
72,54,2
72,84,1
72,42,1
72,13,4
72,24,1
72,6,3
72,0,1
72,4,3
72,8,1
72,15,1
72,28,1
72,11,1
72,71,1
72,23,2
72,61,1
72,58,1
72,12,1
72,18,1
72,63,1
72,7,2
72,22,1
72,17,1
72,53,1
72,70,1
72,76,1
72,21,1
72,27,1
72,83,1
72,74,1
72,60,1
75,10,1
75,31,2
75,95,1
75,57,1
75,36,2
75,4,3
75,47,3
75,1,1
75,60,2
75,28,2
75,30,1
75,49,1
75,19,2
75,17,2
75,9,1
75,16,2
75,24,2
75,90,1
75,18,1
75,14,1
75,21,1
75,12,2
75,74,1
75,81,1
75,62,1
75,77,1
75,91,1
75,20,1
75,41,1
75,22,2
75,85,1
75,15,1
75,88,1
75,32,1
75,26,1
75,84,1
49,34,1
49,91,1
49,5,1
49,49,1
49,50,3
49,45,1
49,63,1
49,43,1
49,7,1
49,51,1
49,69,1
49,42,1
96,48,1
96,9,1
96,32,1
96,34,1
96,38,1
96,77,1
96,17,1
96,26,1
96,31,1
96,42,1
96,33,1
96,24,1
96,41,1
56,5,3
56,53,1
56,70,1
56,13,1
56,56,1
56,17,1
56,81,1
56,2,1
56,33,1
56,26,1
56,100,1
56,54,1
56,23,1
56,21,1
56,6,1
56,8,2
56,1,1
56,83,1
56,19,1
56,39,1
56,34,1
56,25,1
56,95,1
56,75,1
73,19,1
73,98,1
73,55,1
73,47,2
73,28,1
73,18,1
73,27,1
73,9,1
73,23,1
73,6,2
73,95,1
73,63,1
73,43,1
73,31,1
73,37,2
73,57,2
73,92,1
73,12,1
73,49,1
73,50,1
73,11,2
73,32,1
73,54,1
73,46,1
73,4,2
73,10,1
73,15,1
73,65,1
73,17,1
73,13,1
73,30,1
73,35,1
68,11,2
68,77,1
68,13,1
68,7,2
68,21,1
68,12,2
68,24,1
68,18,2
68,9,1
68,60,2
68,76,1
68,73,1
68,49,1
68,56,1
68,5,4
68,15,1
68,74,1
68,0,1
68,72,1
68,3,1
68,92,1
68,84,1
68,96,1
68,39,2
68,26,2
68,14,1
68,29,1
68,6,1
68,50,1
68,43,1
68,95,1
68,44,1
68,86,1
68,37,1
68,19,1
68,97,1
68,91,1
68,31,1
68,38,1
85,0,2
85,90,1
85,29,2
85,63,1
85,31,2
85,42,1
85,20,1
85,4,1
85,34,1
85,8,2
85,81,1
85,33,1
85,14,1
85,9,1
85,36,1
85,5,1
85,56,1
85,28,1
85,51,1
85,75,1
85,18,1
85,23,1
85,52,1
52,8,1
52,37,1
52,21,1
52,7,1
52,13,1
52,9,1
52,95,1
52,5,1
