x,y,count
75,100,3
75,91,1
75,85,1
75,68,1
75,96,1
12,100,1
12,93,2
12,37,1
12,98,1
12,52,1
12,59,1
12,89,1
12,77,1
12,71,1
12,91,1
12,83,1
12,96,1
71,72,1
71,100,3
71,84,1
71,74,1
71,95,1
71,55,1
10,52,1
10,68,1
10,96,1
10,59,1
10,93,1
10,77,1
10,49,1
10,85,1
10,73,1
10,91,1
10,95,2
10,83,1
10,94,2
10,100,1
22,88,2
22,94,2
22,70,1
22,100,1
39,94,3
39,72,1
39,89,2
39,90,2
39,87,1
39,100,1
39,92,1
39,88,1
39,75,1
39,73,2
4,57,1
4,82,1
4,90,1
4,50,1
4,72,1
35,95,2
35,71,1
35,86,3
35,97,2
35,89,2
35,100,1
35,59,1
35,87,1
35,82,2
35,93,1
24,83,3
24,91,2
24,100,1
24,90,1
24,87,1
24,96,1
24,76,2
24,88,1
24,94,2
24,74,1
24,92,1
30,65,1
30,84,2
30,74,1
30,92,1
30,94,1
30,95,2
30,93,1
30,73,1
30,85,1
36,69,1
36,95,1
36,83,1
36,97,1
36,82,1
36,89,1
36,100,1
36,85,1
36,75,1
36,74,1
46,89,1
46,100,1
46,75,1
46,84,1
46,96,3
46,73,1
46,94,1
46,92,3
46,90,2
46,80,1
46,76,1
46,78,1
46,91,1
46,79,1
41,83,1
41,100,2
41,91,2
41,81,1
41,88,1
41,63,1
41,72,1
41,84,2
41,77,1
41,82,2
41,93,1
41,95,2
16,98,1
16,88,1
16,91,1
16,89,1
16,83,1
16,100,1
18,100,1
18,93,1
18,87,1
18,69,1
18,88,1
44,72,1
44,93,1
44,65,1
44,94,1
44,95,1
44,87,1
44,80,1
44,77,1
44,83,1
44,71,1
6,39,1
6,73,1
6,68,1
6,87,2
6,90,1
6,85,1
6,92,1
6,95,1
21,87,1
21,89,2
21,100,1
21,95,2
21,69,1
21,39,1
21,70,1
21,79,1
21,92,1
21,80,1
52,90,1
52,76,1
52,82,1
52,97,1
52,92,1
52,74,1
52,78,1
52,96,3
52,95,1
52,100,1
53,8,1
53,93,1
53,73,1
53,90,1
53,95,1
53,97,1
53,100,2
53,85,1
53,92,1
53,83,1
53,89,1
53,94,1
53,62,1
60,70,1
60,88,2
60,90,1
60,62,1
60,80,1
60,97,1
60,84,1
60,78,1
60,89,1
97,98,1
97,72,2
97,75,1
97,78,1
56,35,1
56,87,1
56,89,1
56,100,2
56,90,2
56,86,1
56,80,1
56,85,1
56,91,2
56,93,1
56,92,1
56,94,1
61,46,1
61,98,1
61,81,2
61,77,1
61,79,1
61,92,1
61,96,1
61,94,2
61,87,2
61,91,1
61,80,1
61,75,1
61,88,2
61,82,1
61,90,1
62,58,1
62,94,2
62,92,1
62,82,1
62,67,1
62,75,1
62,90,2
62,84,1
62,91,1
47,95,2
47,100,1
47,84,1
47,93,1
47,89,2
47,97,1
47,87,1
47,88,1
47,83,1
47,90,1
47,92,2
93,91,1
93,76,1
93,83,1
88,100,3
88,95,1
88,93,1
76,74,1
76,100,1
76,92,1
76,73,1
76,95,1
76,72,2
76,70,1
76,97,1
74,67,1
74,100,1
74,12,1
74,94,2
74,79,1
74,92,1
74,91,1
74,93,1
73,69,1
73,67,1
73,92,1
73,100,2
73,94,1
73,93,1
73,97,1
73,54,1
66,100,2
66,91,1
66,76,2
66,75,1
66,89,1
66,86,1
66,71,1
66,83,1
32,91,1
32,82,1
32,74,1
32,95,1
32,92,1
32,69,1
32,97,2
32,67,1
32,87,1
32,100,4
32,72,2
32,94,1
32,86,2
70,94,2
70,16,1
70,96,1
70,100,1
70,85,1
70,92,3
70,74,2
70,62,1
5,87,1
5,83,1
5,38,1
5,100,1
5,94,1
