x,y,count
25,76,1
25,47,1
25,37,3
25,35,2
25,57,1
25,52,1
25,49,2
25,38,3
25,41,3
25,33,1
25,32,2
25,48,1
25,59,2
25,39,4
25,46,1
25,28,1
25,50,2
25,73,1
25,72,2
25,55,1
25,27,2
25,20,1
25,24,1
25,31,3
25,30,1
25,21,1
25,83,1
25,44,1
25,6,1
25,80,1
24,46,2
24,51,2
24,18,3
24,55,1
24,39,2
24,63,1
24,7,1
24,26,2
24,10,1
24,38,1
24,30,1
24,34,1
24,53,1
24,31,1
24,43,1
24,56,1
24,14,2
24,6,1
24,32,2
24,23,2
24,9,1
24,25,1
24,52,2
24,15,1
24,49,1
24,37,2
24,21,1
24,48,1
24,40,1
24,57,1
24,65,1
24,36,2
24,24,1
24,33,1
24,70,1
31,53,1
31,35,2
31,51,2
31,59,1
31,63,1
31,29,2
31,45,2
31,46,2
31,48,3
31,71,1
31,22,1
31,32,2
31,57,2
31,16,1
31,44,1
31,61,1
31,27,1
31,34,1
31,33,1
31,26,2
31,18,1
31,39,1
31,52,1
31,50,2
31,8,1
31,10,1
31,56,2
31,38,1
31,21,1
31,40,1
31,42,1
31,31,1
28,51,1
28,72,2
28,44,2
28,37,2
28,53,1
28,41,2
28,40,2
28,22,1
28,50,1
28,16,1
28,42,1
28,56,1
28,29,2
28,75,1
28,7,1
28,66,1
28,57,1
28,47,1
28,45,1
28,78,1
28,38,1
28,32,1
28,12,1
28,11,1
28,34,2
28,83,2
28,36,3
28,19,1
28,49,1
36,58,2
36,51,1
36,47,4
36,33,3
36,88,1
36,64,1
36,62,1
36,52,1
36,53,1
36,68,2
36,38,1
36,67,2
36,31,1
36,71,1
36,43,1
36,41,1
36,44,2
36,55,1
36,37,1
36,80,1
36,30,1
36,36,1
36,34,1
36,50,1
36,39,1
36,2,2
36,72,1
36,56,1
33,67,1
33,53,2
33,46,1
33,47,2
33,27,5
33,30,2
33,33,1
33,28,2
33,50,1
33,40,2
33,45,1
33,25,2
33,68,1
33,18,1
33,31,1
33,59,1
33,5,1
33,56,2
33,55,2
33,42,1
33,9,1
33,43,1
33,26,1
33,36,1
33,16,1
33,29,1
33,38,1
33,57,1
26,84,1
26,56,3
26,61,2
26,36,3
26,17,1
26,18,2
26,24,2
26,52,1
26,47,2
26,11,1
26,33,1
26,53,2
26,74,1
26,13,1
26,7,1
26,28,1
26,51,1
26,46,1
26,82,1
26,20,2
26,60,1
26,32,2
26,39,1
26,37,2
26,69,1
26,71,1
26,96,1
26,41,1
26,50,1
26,70,1
26,49,1
32,51,2
32,52,1
32,63,2
32,50,1
32,55,1
32,57,4
32,43,2
32,24,3
32,26,1
32,70,1
32,3,3
32,77,2
32,29,2
32,35,2
32,53,1
32,59,2
32,49,1
32,20,1
32,66,1
32,46,2
32,34,4
32,36,1
32,9,1
32,10,1
32,38,1
32,11,1
32,58,2
32,27,1
29,72,1
29,58,1
29,100,1
29,47,1
29,55,1
29,66,1
29,33,4
29,64,1
29,65,1
29,41,2
29,28,4
29,6,1
