x,y,count
35,53,1
35,6,1
35,86,1
35,11,2
35,89,1
76,95,1
76,81,1
76,5,1
76,4,1
76,73,1
76,74,1
76,28,1
89,93,2
89,31,1
89,85,2
89,96,1
89,78,1
89,51,1
89,56,1
89,10,1
89,38,1
80,62,1
80,67,1
80,51,2
80,9,1
80,56,1
80,4,1
80,80,1
69,75,1
69,84,1
69,31,2
69,74,2
69,6,1
69,81,1
69,50,1
69,73,1
69,83,1
69,32,1
69,30,1
69,69,1
92,65,1
92,88,1
92,6,1
92,43,1
92,84,1
92,75,1
92,68,1
92,95,1
92,82,1
92,20,1
68,66,1
68,51,1
68,53,1
68,44,1
53,91,1
53,15,1
53,69,1
53,82,2
53,9,1
53,94,1
53,28,1
51,90,1
51,92,1
51,93,1
51,25,1
50,82,1
50,7,1
22,4,1
22,26,1
22,80,2
41,10,1
41,36,1
41,96,1
41,6,2
41,38,1
41,71,1
90,33,1
90,3,1
90,75,1
90,90,1
90,84,1
90,83,1
90,7,1
90,80,1
90,20,2
97,3,1
97,85,1
97,76,1
97,87,1
88,46,1
88,45,1
88,7,2
88,69,1
88,70,1
88,5,1
88,88,2
88,87,1
88,2,1
88,85,1
88,71,1
88,75,1
88,40,1
88,22,1
88,42,1
84,49,1
84,30,1
84,11,1
84,85,1
84,58,1
84,34,1
81,15,1
81,50,1
81,13,1
81,18,1
81,90,1
81,44,1
81,11,1
56,15,1
56,75,1
56,8,2
56,6,1
56,84,1
56,7,1
56,92,1
56,65,1
56,30,1
56,95,1
56,54,1
66,7,2
66,1,1
66,4,1
66,21,1
66,25,1
66,42,1
66,5,1
77,7,1
77,22,1
77,11,2
77,94,1
77,33,1
77,88,1
77,48,1
72,77,1
72,68,1
72,73,1
72,88,1
72,67,1
72,69,1
72,8,1
72,55,1
72,2,1
72,39,1
72,47,1
72,34,1
85,20,1
85,48,1
85,31,1
85,16,1
85,70,1
85,35,1
85,7,1
87,22,1
87,38,1
87,58,1
87,63,1
87,62,1
87,68,1
87,41,1
87,31,2
87,2,1
87,65,1
55,24,1
55,7,2
55,18,1
55,41,1
55,6,1
55,90,1
55,5,1
55,4,1
55,76,1
55,26,1
30,6,1
30,34,2
30,73,1
30,94,1
30,24,1
82,62,1
82,79,1
82,6,1
82,64,1
82,85,1
82,60,1
82,13,1
52,72,1
52,62,1
52,86,1
37,4,1
37,78,1
37,87,1
27,52,1
27,35,1
58,5,1
58,10,1
58,98,1
58,67,1
58,35,1
58,27,1
58,80,1
58,7,1
58,42,1
93,73,1
93,92,1
93,32,1
93,85,2
93,76,1
93,54,1
93,50,1
93,75,1
93,86,1
64,13,1
64,96,1
64,81,1
64,69,1
64,36,1
64,76,1
64,77,1
64,92,1
64,17,2
64,2,1
64,22,1
64,8,2
64,6,1
36,18,1
36,30,1
36,95,1
39,13,1
39,15,1
39,17,1
39,64,2
39,61,1
39,14,1
39,4,1
39,6,1
44,20,1
44,86,1
44,90,1
44,87,1
44,60,1
44,4,1
94,15,1
94,31,1
94,53,1
94,21,2
94,77,1
94,22,1
94,68,1
94,62,1
96,9,1
96,6,1
38,6,1
38,89,1
38,51,2
38,18,1
38,52,1
34,5,1
34,17,1
29,87,1
29,85,1
29,74,1
29,78,1
29,43,1
29,79,1
28,84,1
28,16,1
28,38,1
45,27,1
45,90,1
45,93,1
45,60,2
45,13,1
45,28,1
45,35,1
45,92,1
45,87,1
73,65,1
73,69,1
73,52,1
73,93,1
73,31,1
73,61,1
73,86,1
73,25,1
73,37,1
75,63,1
75,45,1
75,28,1
75,6,1
75,92,1
75,26,1
60,72,1
60,69,1
60,97,1
60,65,1
74,21,1
74,55,1
74,70,1
74,36,1
74,18,1
74,14,1
78,7,1
78,25,1
78,97,1
78,75,1
78,45,1
78,36,1
78,18,1
78,67,1
78,38,1
78,51,1
78,47,1
