x,y,count
29,68,3
29,62,3
29,67,2
29,82,2
29,81,1
29,93,2
29,98,1
29,37,1
29,41,1
29,84,1
29,71,4
29,66,2
29,78,1
29,73,2
29,83,1
29,89,1
29,91,2
29,74,1
29,75,3
29,77,3
29,30,1
29,46,1
29,79,1
29,16,1
29,69,1
29,58,1
29,47,1
29,64,1
29,50,1
29,70,2
22,68,1
22,80,2
22,76,4
22,63,1
22,84,3
22,90,2
22,77,1
22,65,1
22,64,2
22,78,1
22,100,1
22,62,1
22,43,2
22,42,1
22,91,2
22,57,1
22,83,2
22,75,1
23,68,1
23,92,1
23,79,2
23,54,1
23,53,1
23,72,1
23,90,1
23,91,1
23,81,2
23,78,2
23,66,1
23,12,1
23,84,1
23,86,1
23,82,1
23,67,1
23,80,1
34,53,3
34,81,4
34,73,3
34,63,1
34,70,1
34,62,3
34,78,1
34,94,1
34,100,2
34,77,3
34,87,1
34,57,4
34,69,1
34,91,3
34,92,1
34,67,1
34,72,1
34,65,1
34,55,2
34,74,2
34,86,2
34,71,1
34,51,1
34,61,1
34,97,1
34,58,1
34,79,2
34,44,1
34,41,1
34,75,1
34,50,1
34,66,1
34,93,1
34,89,1
34,76,1
34,40,1
30,79,1
30,82,3
30,93,1
30,88,2
30,72,3
30,74,2
30,54,1
30,68,2
30,76,3
30,73,1
30,96,1
30,90,1
30,89,1
30,84,1
30,64,2
30,36,1
30,91,1
30,46,1
30,78,1
30,83,1
30,67,2
30,71,2
30,75,2
43,79,2
43,58,1
43,66,2
43,91,1
43,71,3
43,78,2
43,75,3
43,55,1
43,72,2
43,70,2
43,86,1
43,39,1
43,69,1
43,65,1
43,74,1
43,73,1
43,59,2
43,95,1
43,76,1
43,80,1
43,60,1
43,67,1
43,62,1
50,75,1
50,32,1
50,61,1
50,51,1
50,70,1
45,40,2
45,86,1
45,71,2
45,69,2
45,52,1
45,73,2
45,75,1
45,90,1
45,100,1
45,88,1
45,77,2
45,87,1
45,60,2
45,82,1
45,80,1
45,68,2
