x,y,count
53,68,1
53,43,1
53,48,1
53,79,1
53,57,1
53,10,1
53,76,1
53,84,1
53,59,1
53,23,1
53,60,1
53,15,1
53,44,1
53,30,1
53,49,1
53,26,1
53,67,1
53,73,1
53,74,1
53,55,1
53,92,1
53,40,3
53,81,1
53,65,1
53,2,1
53,9,1
53,33,1
39,69,1
39,60,2
39,26,1
39,44,1
39,18,1
39,73,1
39,46,1
39,76,1
39,72,2
39,21,1
39,24,1
39,39,1
39,89,1
39,5,1
39,31,1
39,14,1
39,35,1
39,59,1
39,43,1
39,7,1
39,37,1
38,68,1
38,29,1
38,27,1
38,77,1
38,58,2
38,72,2
38,69,3
38,32,1
38,34,5
38,75,1
38,16,2
38,33,1
38,52,1
38,39,2
38,31,1
38,70,1
38,83,2
38,88,1
38,78,1
38,85,2
38,7,1
38,50,1
40,43,1
40,32,4
40,35,1
40,82,2
40,74,1
40,70,2
40,75,1
40,3,1
40,12,1
40,65,2
40,88,1
40,16,1
40,33,3
40,24,1
40,37,1
40,66,1
40,40,1
40,73,2
40,17,1
40,51,1
40,61,1
40,34,1
4,7,1
4,38,1
4,49,1
42,55,1
42,18,1
42,59,1
42,51,1
42,26,2
42,62,2
42,42,1
42,39,1
42,37,1
42,66,1
42,32,1
42,34,1
42,63,3
42,24,1
42,64,1
42,58,1
42,61,1
42,45,1
42,33,1
42,67,1
52,65,1
52,36,1
52,28,1
52,40,1
52,68,1
52,63,1
52,7,1
52,23,1
52,67,1
52,37,1
52,31,1
52,52,2
52,95,1
52,29,1
52,47,2
52,66,1
52,79,1
52,88,1
52,69,1
52,41,1
52,3,1
52,11,1
52,32,1
52,42,1
52,39,1
50,68,1
50,56,1
50,43,1
50,32,1
50,23,1
50,31,1
50,27,1
50,60,1
50,87,1
50,86,1
50,7,1
50,42,1
50,36,1
65,23,1
65,25,1
65,59,2
65,88,3
65,84,2
65,82,1
65,18,1
65,47,1
65,83,1
65,71,1
65,65,1
65,58,1
65,16,1
65,8,1
65,12,1
65,31,1
65,72,1
65,90,1
65,35,1
65,3,2
65,45,1
65,39,1
65,79,1
65,21,1
65,44,1
63,27,3
63,80,3
63,57,2
63,77,1
63,83,1
63,38,1
63,63,1
63,6,1
63,82,1
63,46,1
63,50,1
63,89,1
63,54,1
63,65,1
63,26,1
63,55,1
63,29,1
63,28,1
63,34,1
63,43,1
63,37,1
60,18,2
60,27,1
60,57,3
60,33,1
60,75,1
60,92,1
60,15,1
60,80,1
60,24,2
60,74,1
60,62,1
60,38,1
60,29,1
60,21,2
60,13,1
60,41,1
60,3,1
60,77,2
60,76,1
60,85,1
60,4,2
60,66,1
60,20,1
60,81,1
55,30,1
55,83,1
55,43,1
55,57,1
55,75,2
55,79,2
55,77,1
55,66,1
55,97,1
55,19,1
55,29,1
55,28,2
55,91,1
55,16,1
55,18,1
55,71,1
55,20,1
55,76,1
55,6,1
55,80,1
55,88,1
55,48,1
55,4,1
55,46,1
55,78,1
55,69,1
35,37,2
35,9,1
35,41,1
35,27,1
35,76,1
35,66,1
35,64,1
35,63,1
35,77,1
35,31,1
35,44,1
35,71,1
35,50,1
35,29,1
35,57,1
35,69,2
35,72,1
35,54,1
35,68,2
35,35,2
28,51,1
28,53,1
28,21,1
28,31,1
28,37,2
28,26,1
28,7,1
28,70,1
28,16,1
28,46,1
28,35,1
28,36,1
28,40,1
28,90,1
28,27,1
59,66,1
59,68,2
59,70,4
59,15,1
59,43,1
59,42,1
59,40,1
59,83,1
59,63,1
59,65,2
59,5,1
59,41,1
59,35,2
59,36,2
59,74,1
59,59,1
59,3,2
59,91,1
59,53,1
59,23,1
59,25,1
54,79,1
54,27,1
54,65,1
54,67,1
54,46,1
54,25,1
54,0,1
54,52,1
54,72,2
54,75,1
54,66,1
54,40,1
54,59,2
54,36,1
54,42,2
54,73,1
54,16,1
54,63,1
54,62,1
54,35,1
54,60,1
54,81,1
54,94,1
54,18,1
54,7,1
54,57,1
54,37,1
54,12,1
54,34,1
54,50,1
54,28,2
12,52,1
12,47,1
12,45,1
12,35,1
12,46,2
12,69,1
12,32,1
12,82,2
12,48,1
62,11,1
62,63,3
62,83,3
62,22,1
62,30,1
62,58,1
62,93,1
62,69,2
62,78,1
62,94,2
62,37,1
62,9,1
62,18,1
62,15,1
62,70,1
62,61,1
62,91,1
62,23,1
62,48,1
62,27,1
62,17,1
62,73,1
62,51,1
62,65,1
62,29,1
62,19,1
62,2,1
62,41,1
62,34,1
62,77,1
62,74,1
66,4,1
66,17,1
66,50,1
66,49,1
66,75,1
66,81,1
66,6,1
66,84,1
66,5,1
66,42,1
66,90,1
66,26,2
66,46,1
66,25,1
66,66,2
66,22,1
66,83,1
66,72,1
66,36,1
66,31,1
33,69,1
33,40,1
33,45,2
33,62,2
33,25,1
33,18,2
33,71,1
33,31,1
33,86,1
33,82,1
33,9,1
33,47,1
33,65,2
33,78,1
33,44,1
33,21,1
33,60,1
33,24,1
33,51,1
33,43,1
