x,y,count
58,32,1
58,9,1
58,67,1
58,90,1
58,95,1
58,10,1
58,84,1
58,68,1
58,14,1
58,20,1
58,25,1
58,30,1
58,15,1
58,86,1
46,25,1
46,1,1
46,5,1
46,55,1
46,46,1
46,54,1
46,11,1
46,73,1
46,53,1
46,45,2
46,94,1
46,48,1
46,22,1
46,29,1
46,82,1
46,21,1
46,64,1
46,24,1
46,57,1
16,50,1
16,26,1
16,60,1
13,48,2
13,35,1
13,24,1
9,73,1
9,74,1
9,27,1
9,94,1
9,46,1
9,38,1
9,53,1
9,8,1
87,9,1
87,34,1
87,42,1
87,87,1
87,73,1
87,85,1
83,9,2
83,70,1
83,49,1
83,54,1
83,73,1
88,23,1
88,86,1
88,27,1
88,90,1
88,91,2
64,26,1
64,89,1
64,30,1
64,10,2
64,72,1
64,73,1
64,7,1
64,25,1
64,5,1
64,31,1
64,45,1
11,31,1
11,30,1
11,37,1
11,81,1
26,29,2
26,11,1
26,32,1
26,42,1
26,46,1
26,35,1
26,37,1
26,14,1
26,17,1
32,33,1
32,72,1
32,83,1
32,85,1
32,66,1
32,82,2
32,70,1
32,48,1
32,32,2
32,36,1
32,71,1
32,10,1
32,22,1
32,24,1
62,5,2
62,4,2
62,46,1
62,56,1
62,37,1
62,21,1
62,67,1
62,92,2
62,93,2
62,82,1
62,51,1
62,13,1
62,30,1
62,76,1
55,47,1
55,31,2
55,51,1
55,17,1
55,45,1
55,34,1
55,67,2
55,36,1
73,9,1
73,12,1
73,74,1
73,64,1
73,84,1
73,87,1
73,22,1
73,39,1
73,77,1
73,76,1
73,72,1
35,28,1
35,4,1
35,7,1
35,93,1
35,8,1
35,70,3
35,87,1
35,57,1
35,26,1
35,32,1
35,73,1
35,16,1
54,43,2
54,11,2
54,58,1
54,69,1
54,36,1
54,42,2
54,54,1
54,18,2
54,82,1
54,13,1
54,59,1
54,23,1
54,74,1
54,15,1
54,32,1
68,10,1
68,23,1
68,32,1
68,37,1
68,13,1
68,33,1
68,56,1
68,28,1
68,4,1
68,25,1
68,3,1
68,92,1
68,42,1
68,72,1
68,93,1
68,87,1
67,12,1
67,80,1
67,8,1
67,28,1
67,48,1
67,46,1
67,57,1
67,94,1
67,95,2
67,26,1
67,15,1
67,34,1
67,88,1
57,46,1
57,62,1
57,23,1
57,93,1
57,68,1
57,61,1
57,80,1
57,20,1
57,94,1
57,18,1
57,50,1
7,14,1
10,11,1
10,42,1
10,53,1
10,61,1
18,3,1
18,44,1
18,28,1
18,48,1
29,10,1
29,7,1
29,70,1
29,56,1
29,79,1
29,15,1
29,16,1
63,18,1
63,35,1
63,9,1
63,40,1
63,3,1
63,43,1
63,63,1
63,7,1
63,51,1
63,62,2
63,15,1
63,14,1
63,59,1
63,84,2
63,22,1
63,94,1
63,65,1
63,25,1
63,70,2
63,54,1
79,8,1
79,42,1
79,77,1
79,32,1
79,57,1
79,90,1
33,23,1
33,29,1
33,32,1
33,14,1
33,58,2
33,36,1
33,68,1
33,81,1
33,54,1
33,19,1
33,15,1
33,27,1
33,70,1
33,55,2
33,82,2
33,86,1
99,99,24
99,0,2
71,31,1
71,52,1
71,69,1
71,7,1
71,81,1
71,3,1
71,67,2
71,22,1
19,5,1
19,38,1
5,6,1
5,32,1
2,11,1
2,8,1
2,25,1
2,20,1
2,38,1
74,39,1
74,29,2
74,24,1
74,15,1
74,48,1
74,50,1
74,74,1
74,34,1
74,64,1
74,52,1
74,63,1
74,79,1
37,12,1
37,3,1
37,83,1
37,4,2
37,75,1
37,16,1
37,38,1
45,80,1
45,37,1
45,69,1
45,54,1
45,24,1
45,53,1
45,9,1
45,44,1
45,46,1
45,58,1
45,45,1
45,43,1
43,78,1
43,60,1
43,7,1
43,30,2
43,29,2
43,61,1
43,70,2
43,87,1
43,53,1
43,76,1
43,0,1
43,9,1
43,16,1
43,38,1
43,91,1
43,94,2
43,90,1
43,20,1
59,23,1
59,0,1
59,28,1
59,43,1
59,31,1
59,21,1
59,91,2
59,15,2
59,81,1
59,19,1
59,74,1
59,65,1
59,25,1
60,3,1
60,31,1
60,23,1
60,59,1
60,77,1
60,63,1
60,71,1
60,6,1
60,4,1
60,8,1
60,17,1
60,66,1
60,92,1
60,98,1
60,54,1
61,13,1
61,42,1
61,66,2
61,67,1
61,88,1
61,79,1
61,76,1
61,8,1
61,64,1
65,16,1
65,40,1
65,57,1
65,38,1
65,74,1
65,25,1
65,30,1
65,2,1
65,12,1
65,65,1
65,86,2
65,46,1
65,33,1
65,22,1
65,62,1
47,4,1
47,69,1
47,45,1
47,83,1
47,68,1
47,30,1
47,26,1
47,92,1
47,58,1
50,50,2
50,30,1
50,49,1
70,92,1
70,33,1
70,26,2
70,38,1
70,2,1
70,23,1
70,22,1
70,56,1
70,49,1
70,69,1
70,68,1
70,61,2
70,70,2
70,51,2
70,63,1
70,79,1
70,85,1
44,21,1
44,71,1
44,96,1
44,81,1
44,5,1
44,73,1
44,31,1
44,59,1
44,38,1
44,42,1
44,32,1
44,7,1
44,56,1
44,55,1
44,28,1
72,46,1
72,11,1
72,76,1
72,43,1
72,68,1
72,81,1
72,87,1
72,5,2
72,73,1
72,66,1
72,50,1
72,56,2
72,28,1
86,40,1
86,57,1
86,87,1
86,5,1
86,22,1
69,77,1
69,6,1
69,39,1
69,32,1
69,37,1
69,45,1
69,74,2
69,63,1
69,8,1
69,38,1
69,72,1
40,63,1
40,25,1
40,76,1
40,15,1
40,26,1
77,85,1
77,89,1
77,11,1
77,32,1
77,53,1
15,43,1
15,41,1
15,32,1
15,46,1
15,49,1
81,100,1
81,51,1
81,5,1
75,82,1
75,80,1
75,71,1
75,83,1
75,36,1
75,86,2
75,39,1
75,46,1
75,97,1
75,72,2
75,27,1
75,37,1
75,22,1
75,77,1
75,75,1
53,96,2
53,28,1
53,66,1
53,16,1
53,22,1
53,12,1
53,50,1
53,71,1
53,76,1
53,19,1
53,88,1
53,48,1
80,80,1
80,89,1
80,95,1
23,47,1
23,21,1
23,72,1
23,75,1
23,14,2
66,14,1
66,24,1
66,39,1
66,8,1
66,95,1
66,76,1
66,85,1
66,83,1
66,47,1
91,25,1
91,89,2
91,5,1
91,92,1
91,15,1
39,94,1
39,40,1
39,3,1
39,85,1
39,70,1
39,8,1
39,54,2
39,73,1
39,32,1
85,76,1
85,89,1
85,43,1
85,11,1
85,49,1
85,35,1
85,72,1
85,38,1
85,93,1
85,52,1
85,69,1
78,59,1
78,91,1
78,53,1
78,72,1
78,96,1
78,26,1
78,56,1
78,82,1
76,23,1
76,18,1
76,57,1
76,4,1
76,27,1
76,86,1
76,74,1
56,25,1
56,71,2
56,83,1
56,76,1
56,75,1
56,50,1
56,57,1
56,62,1
56,85,1
56,53,1
56,32,1
56,15,1
42,87,1
42,71,1
42,32,1
42,30,1
42,65,1
42,22,1
42,15,1
42,64,1
42,33,1
42,67,1
42,48,1
52,30,1
52,47,2
52,31,1
52,58,1
52,16,1
52,33,1
52,52,1
89,8,1
89,12,1
89,64,1
89,69,1
89,62,1
12,61,1
12,16,1
12,18,2
12,51,1
12,48,1
14,68,1
14,14,1
14,57,1
14,47,1
14,63,1
14,89,1
31,19,3
31,41,1
31,80,1
31,27,1
31,37,1
31,34,1
31,73,1
31,81,1
31,76,1
31,11,1
49,33,1
49,37,1
22,22,1
22,53,1
22,30,1
34,29,1
34,10,1
34,30,1
34,34,1
34,64,1
34,73,1
34,32,1
34,5,1
34,46,1
34,84,1
34,66,1
34,74,1
34,72,1
34,67,1
34,78,1
34,70,1
36,27,1
36,70,1
36,89,2
36,80,1
36,29,1
36,2,1
36,25,2
36,42,1
36,37,1
36,39,1
36,83,1
36,49,1
21,34,1
21,53,1
21,29,1
90,26,1
90,75,2
90,11,1
90,86,1
27,29,1
27,87,1
27,50,1
27,39,1
27,71,1
27,9,1
27,51,1
27,11,1
27,20,1
27,21,1
8,50,1
8,59,1
8,31,1
8,56,1
30,16,1
30,36,1
30,59,1
30,28,1
30,29,1
30,44,1
30,51,1
30,76,1
30,42,1
30,69,1
17,82,1
17,66,1
24,17,1
24,19,1
24,69,3
24,51,1
96,50,1
96,27,1
96,65,1
28,8,1
28,68,1
28,59,1
28,74,1
28,57,1
28,31,1
28,44,1
28,22,1
48,70,1
48,66,1
48,13,1
48,19,1
48,92,1
48,75,1
48,72,1
41,49,1
41,86,1
41,30,1
84,85,1
84,14,1
51,43,1
51,27,1
51,14,1
51,91,1
38,60,1
38,39,1
38,79,1
38,13,1
38,51,1
38,94,1
25,41,1
25,17,1
25,45,1
25,43,1
25,39,1
25,54,1
25,48,1
25,65,1
25,83,1
25,91,1
92,11,1
92,22,1
92,75,1
3,26,1
0,25,1
0,29,1
82,100,1
82,88,1
82,11,1
82,51,1
20,35,1
20,59,1
6,27,1
6,31,1
6,89,1
94,27,1
94,11,1
95,39,1
1,25,1
4,54,1
98,23,1
98,41,1
93,41,1
93,87,1
93,79,1
97,70,1
