x,y,count
23,95,3
23,86,1
23,100,3
23,28,1
23,71,1
23,93,2
23,81,1
23,85,2
23,4,1
23,88,1
23,72,1
53,94,2
53,95,3
53,79,1
53,68,1
53,77,1
53,81,2
53,86,1
53,56,2
53,100,3
53,88,1
53,96,3
53,85,3
53,87,1
53,89,1
53,98,3
53,92,2
53,74,1
53,57,1
53,97,2
80,88,1
80,100,6
80,64,1
80,94,2
80,84,2
80,72,1
80,92,1
80,97,1
80,90,1
80,78,2
80,95,1
80,93,1
80,15,1
80,83,1
80,86,1
80,98,1
80,26,1
80,99,1
80,96,1
39,80,2
39,99,2
39,77,1
39,88,1
39,98,3
39,65,3
39,49,1
39,100,3
39,94,2
39,91,2
39,97,5
39,96,1
39,87,3
39,93,1
39,95,1
39,58,1
39,89,1
39,83,1
39,92,1
38,90,7
38,85,2
38,95,1
38,88,5
38,93,2
38,84,1
38,78,1
38,92,2
38,91,2
38,63,1
38,89,1
38,100,1
38,82,2
38,68,1
22,87,2
22,52,2
22,92,2
22,83,2
22,95,1
22,99,2
22,84,1
22,82,1
22,88,1
22,89,1
22,79,1
22,100,2
22,90,2
21,88,3
21,90,1
21,62,2
21,86,2
21,80,1
21,75,1
21,76,1
21,57,1
21,92,1
21,78,1
21,93,2
21,91,1
21,68,1
21,53,1
21,52,1
21,73,1
18,93,2
18,61,1
18,97,2
18,20,1
18,69,1
18,68,1
18,95,1
18,96,1
18,100,1
18,79,2
18,74,1
18,76,1
18,72,1
18,70,1
18,91,2
18,48,1
18,67,1
18,75,2
18,94,1
18,78,1
18,90,1
71,91,2
71,90,1
71,100,1
71,78,1
71,98,1
71,86,2
71,51,1
71,94,1
71,88,4
71,96,3
71,93,2
71,92,1
71,6,1
71,77,1
71,99,2
71,80,1
71,72,1
71,83,1
71,87,1
71,81,1
71,70,1
71,71,1
71,89,1
36,86,1
36,73,1
36,90,1
36,99,2
36,94,3
36,63,2
36,79,1
36,92,1
36,82,1
36,71,1
36,57,1
36,100,5
36,93,1
36,98,1
36,83,1
36,85,3
36,96,2
36,97,2
36,80,1
36,87,1
36,89,1
36,68,1
86,100,1
86,75,1
86,99,2
86,80,1
86,43,1
86,96,2
86,94,1
86,68,1
86,69,1
86,83,1
86,63,1
86,70,1
86,65,1
86,67,1
87,3,1
87,74,2
87,76,2
87,98,1
87,95,1
87,86,1
87,89,1
87,100,2
87,93,1
87,91,1
87,84,1
19,100,2
19,77,1
19,20,1
19,95,1
19,74,1
19,92,2
19,88,2
19,80,1
19,90,2
19,65,1
19,72,1
19,98,1
19,70,1
19,94,1
19,96,1
19,56,2
19,97,2
19,83,1
19,71,1
58,80,3
58,76,1
58,96,2
58,91,2
58,87,2
58,88,2
58,95,2
58,84,1
58,99,1
58,79,1
58,71,1
58,100,3
58,98,1
58,86,1
58,97,1
58,94,1
67,68,1
67,81,3
67,97,2
67,78,2
67,92,2
67,98,2
67,100,4
67,99,2
67,71,1
67,91,2
67,56,1
67,53,1
67,88,1
67,63,1
67,74,1
67,90,1
67,86,1
43,77,1
43,87,1
43,99,1
43,86,1
43,89,3
43,98,1
43,59,1
43,75,2
43,100,2
43,74,1
43,95,1
43,83,2
43,93,4
43,81,1
43,65,1
43,96,2
43,92,1
43,63,1
43,19,1
37,94,1
37,96,4
37,73,1
37,95,4
37,80,2
37,8,1
37,82,1
37,45,1
37,76,1
37,72,1
37,70,1
37,87,1
37,89,2
37,97,1
37,85,1
37,100,1
37,91,2
37,92,1
37,98,1
37,79,1
37,90,1
59,92,3
59,93,2
59,100,4
59,91,2
59,21,1
59,99,4
59,80,1
59,89,1
59,67,1
59,88,1
59,69,1
59,98,2
59,76,1
59,90,2
59,53,1
59,83,1
59,85,1
59,66,1
59,86,2
82,90,1
82,69,1
82,93,1
82,81,2
82,71,1
82,86,2
82,92,2
82,70,1
82,100,1
82,95,1
82,96,1
95,77,3
95,95,1
95,85,1
95,72,2
95,68,1
95,66,1
95,80,2
95,78,2
95,81,1
81,93,2
81,70,1
81,66,2
81,41,1
81,100,3
81,75,3
81,89,1
81,79,2
81,96,1
81,76,1
81,90,1
81,98,1
73,90,2
73,68,1
73,92,1
73,94,2
73,80,1
73,84,1
73,100,3
73,63,1
73,97,1
73,96,2
73,83,1
73,70,1
73,54,1
73,78,1
91,78,2
91,100,1
91,87,1
91,83,2
91,68,2
91,67,1
66,98,1
66,81,2
66,59,1
66,3,1
66,78,2
66,96,3
66,80,1
66,70,1
66,94,2
66,100,3
66,71,1
66,86,1
66,73,2
66,95,2
66,93,2
66,89,1
66,85,2
66,92,1
66,63,1
66,74,1
66,77,1
66,88,1
66,97,1
66,91,1
65,100,5
65,88,1
65,71,1
65,92,2
65,95,5
65,89,1
65,81,3
65,57,1
65,93,2
65,77,2
65,73,1
65,14,1
65,98,2
65,87,1
65,90,1
65,86,2
65,99,1
65,75,1
65,82,1
65,78,1
65,24,1
65,91,1
32,84,1
32,100,4
32,97,4
32,93,1
32,96,3
32,56,1
32,68,1
32,86,1
32,95,2
32,88,1
32,91,1
32,53,1
32,57,1
32,90,1
68,88,2
68,87,1
68,97,2
68,100,4
68,81,2
68,77,1
68,95,3
68,91,3
68,2,1
68,73,1
68,74,2
68,86,1
68,94,1
68,96,3
68,92,1
68,72,1
68,98,1
68,66,1
68,90,1
68,89,1
68,80,1
68,65,3
68,82,1
41,97,1
41,100,5
41,92,1
41,81,2
41,3,1
41,80,1
41,64,1
41,87,1
41,73,1
41,74,1
41,88,1
41,83,2
41,93,1
41,48,1
41,82,2
41,91,1
41,85,1
41,89,1
41,94,2
41,75,1
41,99,2
41,90,1
41,63,1
41,67,1
41,28,1
99,0,8
99,99,13
29,70,1
29,91,1
29,35,1
29,57,1
29,90,1
29,75,1
29,97,1
29,68,2
29,100,4
29,84,2
29,80,1
29,95,1
29,94,1
29,88,1
29,83,3
29,81,1
29,85,1
29,82,1
29,89,1
29,93,1
29,77,1
33,91,1
33,100,4
33,50,2
33,73,1
33,94,2
33,72,1
33,87,3
33,81,1
33,95,2
33,97,1
10,62,1
10,60,1
10,86,2
10,72,2
10,45,1
10,74,1
10,82,1
10,63,1
10,57,1
10,84,2
10,33,1
10,97,1
10,92,1
16,86,1
16,94,1
16,56,1
16,42,1
16,90,2
16,97,1
16,49,1
16,57,1
16,72,1
16,63,1
16,92,3
16,83,2
16,80,1
16,93,3
16,95,1
60,90,3
60,88,1
