x,y,count
79,93,2
79,100,2
79,10,1
79,67,1
79,3,3
79,89,1
79,72,1
79,68,1
79,13,1
55,68,1
55,93,2
55,91,2
55,89,1
55,6,1
55,87,1
55,62,1
55,28,1
55,100,1
55,24,1
81,89,2
81,93,1
81,88,1
81,78,1
81,92,1
81,96,1
81,16,1
81,7,1
81,83,1
58,69,1
58,2,1
58,100,1
58,12,1
58,79,1
58,92,2
58,46,1
58,89,1
58,84,1
58,93,1
83,51,1
83,94,1
83,91,1
83,67,1
83,70,1
83,85,1
83,69,1
83,59,1
21,41,1
21,100,1
21,97,1
21,75,1
21,68,1
21,65,1
21,89,2
21,56,1
21,12,1
21,27,1
21,2,1
54,45,1
54,91,1
54,83,1
54,87,1
54,100,1
54,3,1
54,92,1
54,90,1
54,2,1
54,93,1
99,99,2
99,0,1
99,57,1
99,79,1
67,91,1
67,30,1
67,93,2
67,16,1
67,61,1
67,96,1
67,76,1
67,27,1
67,14,1
67,74,1
69,93,1
69,95,3
69,91,1
69,94,1
69,74,1
69,87,1
69,7,1
69,96,2
69,23,1
69,6,1
69,92,1
69,100,2
69,12,1
66,91,1
66,90,1
66,93,1
66,8,1
66,60,1
66,96,1
66,76,1
66,14,1
66,13,1
66,78,1
66,83,1
66,7,1
86,74,1
86,69,1
86,57,1
86,20,1
86,14,1
86,16,1
86,87,1
86,53,1
86,94,1
86,86,1
86,90,1
86,41,1
86,10,1
86,7,1
86,47,1
86,15,1
42,93,1
42,100,1
42,74,1
42,72,1
42,94,2
42,64,2
42,92,2
42,75,2
42,11,1
42,76,1
42,83,1
42,90,1
42,82,2
42,80,2
42,87,1
42,88,1
42,97,1
41,89,2
41,63,1
41,87,1
41,83,2
41,91,1
41,8,1
41,64,1
41,96,1
41,12,2
41,10,1
41,78,1
41,100,1
62,82,1
62,75,1
62,14,1
62,91,1
62,100,1
62,83,1
62,90,1
62,86,1
62,94,1
62,87,1
62,58,1
62,15,1
62,4,1
62,24,1
68,42,1
68,11,1
68,39,1
68,93,1
68,85,1
68,94,1
68,95,1
68,8,1
68,31,1
68,22,1
10,48,1
10,64,1
10,2,1
10,66,1
10,83,1
10,91,2
93,94,1
93,43,1
93,92,1
93,87,1
93,53,1
93,60,1
93,83,1
93,72,1
93,37,1
93,49,1
93,7,1
90,100,2
90,0,1
90,70,1
90,22,1
90,47,1
90,49,1
90,50,2
90,93,4
90,90,1
90,88,1
90,55,1
90,86,1
90,78,1
90,83,1
90,25,1
89,82,1
89,30,1
89,89,2
89,60,1
89,100,1
89,61,1
89,81,1
89,48,1
89,27,1
56,62,1
56,81,1
56,94,2
56,95,1
56,84,1
56,21,1
56,65,1
56,7,1
56,16,1
56,38,1
60,60,1
60,65,1
60,100,2
60,85,1
60,95,1
60,12,1
60,91,1
60,96,1
60,81,1
60,8,1
82,68,1
82,100,1
82,91,1
82,5,1
