x,y,count
48,48,1
48,22,1
48,89,1
48,49,5
48,52,1
48,20,2
48,28,1
48,53,2
48,16,1
48,51,2
48,10,1
48,50,6
48,14,1
48,44,1
48,75,1
48,35,1
48,88,1
48,40,1
48,3,1
48,59,1
48,27,1
48,74,1
48,61,1
48,65,1
86,18,1
86,90,1
86,39,1
86,59,1
86,6,1
86,53,1
91,24,1
91,76,1
91,7,1
91,4,1
91,57,1
91,59,1
91,96,1
91,47,1
91,46,1
91,50,1
27,67,1
27,22,1
27,36,1
27,56,1
27,90,1
27,27,1
27,50,1
27,42,1
27,61,1
27,48,1
45,91,1
45,51,1
45,52,1
45,67,2
45,65,1
45,40,2
45,50,1
45,77,1
45,56,1
45,49,2
45,42,1
45,85,1
55,69,1
55,14,2
55,43,1
55,32,1
55,17,4
55,70,1
55,89,1
55,87,1
55,28,2
55,50,2
55,48,1
55,47,1
55,51,1
55,86,1
55,77,1
55,29,1
55,44,1
55,25,1
55,7,1
55,3,1
56,45,1
56,30,2
56,43,2
56,27,1
56,60,1
56,36,1
56,21,1
56,39,1
56,46,1
56,41,1
56,83,1
56,55,1
56,48,1
56,42,1
56,82,1
56,74,1
56,10,1
56,16,1
56,54,1
56,15,1
56,38,1
56,19,2
56,17,1
50,28,2
50,52,1
50,38,2
50,66,3
50,72,1
50,25,1
50,33,3
50,46,1
50,83,1
50,11,1
50,75,2
50,70,1
50,78,1
50,18,1
50,62,1
50,31,1
50,68,1
50,59,1
50,56,1
50,74,1
50,5,1
50,29,1
50,17,1
66,98,2
66,40,1
66,79,1
66,48,1
66,19,1
66,11,1
66,6,1
66,58,1
66,76,1
66,32,1
66,75,1
66,71,1
66,26,1
66,50,1
66,88,1
66,15,1
66,49,1
66,44,1
66,47,1
66,66,1
66,31,1
66,94,1
54,71,1
54,55,1
54,22,1
54,79,1
54,81,2
54,69,1
54,48,1
54,67,1
54,80,1
54,9,1
54,97,1
54,73,1
54,40,1
54,32,1
54,19,1
54,38,1
54,24,1
54,1,1
54,16,1
69,28,1
69,34,1
69,30,1
69,78,2
69,37,1
69,35,1
69,69,1
69,94,1
69,66,1
70,24,1
70,57,1
70,12,1
70,76,1
70,58,1
70,38,1
70,75,1
70,23,2
70,87,1
70,71,1
70,55,1
70,50,1
70,41,1
70,85,1
70,32,1
38,27,1
38,54,3
38,71,1
38,32,1
38,40,1
38,12,1
38,89,1
38,16,1
38,24,1
38,67,1
38,66,1
38,68,1
38,56,1
38,76,1
38,37,1
38,59,1
38,82,1
51,16,1
51,94,1
51,41,1
51,71,1
51,83,1
51,95,1
51,35,1
51,47,2
51,13,1
51,43,2
51,29,1
51,53,1
51,72,2
51,40,1
51,27,1
51,46,1
53,11,1
53,63,1
53,16,1
53,81,1
53,69,2
53,26,1
53,76,1
53,21,1
53,28,1
53,41,2
53,20,1
53,78,1
53,38,1
53,55,1
53,53,1
53,77,1
53,88,1
53,19,1
53,31,1
53,80,1
53,36,2
53,35,2
53,34,1
23,64,1
23,63,1
23,31,2
23,56,1
23,55,1
23,11,1
23,61,1
23,75,1
23,26,1
23,94,1
23,79,1
37,56,2
37,76,1
37,18,1
37,95,1
37,72,1
37,30,2
37,61,1
37,53,1
37,60,3
37,47,2
37,0,1
37,63,2
37,15,1
37,67,1
37,64,1
37,75,1
37,43,1
37,44,1
37,40,1
37,41,1
37,74,1
37,69,1
37,62,1
52,42,1
52,36,1
52,54,1
52,66,1
52,91,1
52,87,1
52,41,1
52,25,1
52,74,1
52,52,1
52,53,1
52,37,1
52,78,1
52,17,1
52,49,1
52,75,1
52,56,1
24,70,1
24,78,1
24,92,1
24,59,1
24,12,1
24,50,1
24,26,1
24,43,1
24,65,1
7,87,1
7,43,1
7,34,1
